Date,BalanceSheet_FED,BalanceSheet_global,Bitcoin_Wikipedia_Search,BTC_USD,USD_OnChain_Volume,GDP_usa,HashRate,M2_Liquidity,Dollar_Index,QQQ,GLD,TLT,Ten_YR_USA,VIX,OIL_USD,Miners_Revenue_USD,Mining_Difficulty,Nr_Transactions,Nr_Addresses,BTC_Supply
2019-05-08,3892216.0,17161.8316,3297.0,5998.71,1026598912.92612,,50641334.152295,,97.62000274658205,179.5582733154297,120.91000366210938,109.77922058105467,2.4820001125335693,19.399999618530277,62.119998931884766,11731703.7301483,6702169884349.0,393081.0,635596.0,17689937.5
2019-05-09,,,3641.0,6171.96,1251747786.99949,,49975000.8081859,,97.37000274658205,178.59169006347656,121.1999969482422,110.22921752929688,2.4570000171661377,19.100000381469727,61.70000076293945,12149462.758915,6702169884349.0,361569.0,619054.0,17691812.5
2019-05-10,,,2800.0,6358.29,1285152265.18143,,41645834.0068216,,97.33000183105467,178.81398010253906,121.43000030517578,110.0792236328125,2.4549999237060547,16.040000915527344,61.65999984741211,10770042.575463,6702169884349.0,322963.0,618182.0,17693375.0
2019-05-11,,,2633.0,7191.36,890773875.557915,,43311667.3670944,,,,,,,,,11877938.2790655,6702169884349.0,344957.0,573741.0,17695000.0
2019-05-12,,,2498.0,6977.63,1047479224.06264,,52640334.1846224,,,,,,,,,15580744.7153727,6702169884349.0,338571.0,551654.0,17696975.0
2019-05-13,,,3680.0,7806.36,1691655708.37404,,55638834.2331136,14551.0,97.31999969482422,172.60865783691406,122.66999816894533,110.9439926147461,2.4049999713897705,20.549999237060547,61.040000915527344,16443665.5226962,6702169884349.0,390428.0,648734.0,17699062.5
2019-05-14,,,4403.0,7980.13,1659251075.53614,,50641334.152295,,97.52999877929688,174.5031280517578,122.45999908447266,110.61751556396484,2.4189999103546143,18.059999465942383,61.77999877929688,16211651.6224218,6702169884349.0,367370.0,669376.0,17700962.5
2019-05-15,3864749.0,17231.1635,4026.0,8183.83,1595050697.09695,,49641834.1361313,,97.56999969482422,176.96786499023438,122.38999938964844,111.29696655273438,2.378999948501587,16.440000534057617,62.02000045776367,16983774.4918891,6702169884349.0,368901.0,675925.0,17702825.0
2019-05-16,,,3884.0,7874.11,1694528053.99168,,48642334.1199676,,97.83999633789062,178.746337890625,121.51000213623048,110.92633056640624,2.4049999713897705,15.289999961853027,62.869998931884766,16642489.0435273,6702169884349.0,375062.0,682196.0,17704650.0
2019-05-17,,,4741.0,7371.96,1298197113.841,,50308167.4802404,,98.0,176.9195098876953,120.6500015258789,111.17340087890624,2.3929998874664307,15.960000038146973,62.7599983215332,15398528.2663666,6702169884349.0,361654.0,676115.0,17706537.5
2019-05-18,,,2092.0,7266.08,688963903.658277,,50986743.450853,,,,,,,,,14984659.8529589,6703779555092.79,359704.0,588499.0,17708450.0
2019-05-19,,,2381.0,8193.14,776463133.467301,,54326123.0260958,,,,,,,,,17128952.0847312,6704632680587.0,346859.0,516859.0,17710487.5
2019-05-20,,,3922.0,7998.29,1127760758.33771,,53659544.8294566,14575.9,97.93000030517578,173.93284606933594,120.63999938964844,110.9439926147461,2.4159998893737797,16.309999465942383,63.09999847412109,17411194.2865449,6704632680587.0,381582.0,617241.0,17712500.0
2019-05-21,,,3508.0,7947.93,1011724990.89294,,50993232.0428998,,98.05999755859376,175.74998474121094,120.36000061035156,110.76748657226562,2.4260001182556152,14.949999809265137,62.9900016784668,16828129.8548241,6704632680587.0,380889.0,657474.0,17714412.5
2019-05-22,3860435.0,17147.572,3501.0,7626.89,1126821699.73429,,55659279.4193742,,98.11000061035156,174.96710205078125,120.23999786376952,111.40283203125,2.3929998874664307,14.75,61.41999816894531,18104557.6470407,6704632680587.0,394887.0,646106.0,17716500.0
2019-05-23,,,3081.0,7876.5,1180520164.76067,,52659677.5344978,,97.8499984741211,172.28970336914062,121.16999816894533,112.65583801269533,2.2960000038146973,16.920000076293945,57.90999984741211,16469421.0512328,6704632680587.0,389343.0,630228.0,17718475.0
2019-05-24,,,2950.0,7996.4,1291010564.0933,,50993232.0428998,,97.61000061035156,172.20272827148438,121.3000030517578,112.75292205810548,2.3239998817443848,15.850000381469728,58.630001068115234,16833084.3068115,6704632680587.0,373882.0,644200.0,17720387.5
2019-05-25,,,2087.0,8059.13,551935634.865766,,46660473.7647449,,,,,,,,,15115205.1345969,6704632680587.0,338398.0,511153.0,17722137.5
2019-05-26,,,3418.0,8726.23,848987065.906149,,54992701.222735,,,,,,,,,17530637.7421003,6704632680587.0,374072.0,476819.0,17724200.0
2019-05-27,,,5019.0,8785.17,1318870008.46283,,55659279.4193742,14565.3,,,,,,,,20943626.1747347,6704632680587.0,399584.0,644814.0,17726287.5
2019-05-28,,,5638.0,8718.85,1475454597.97029,,54659412.1244154,,97.95999908447266,171.5551300048828,120.83000183105467,113.56473541259766,2.2679998874664307,17.5,59.13999938964844,20098452.3035233,6704632680587.0,390427.0,685040.0,17728337.5
2019-05-29,3851444.0,17163.6433,5526.0,8664.56,2715969883.44545,,57992303.1076115,,98.13999938964844,170.1439208984375,120.87000274658205,113.90884399414062,2.236000061035156,17.899999618530273,58.810001373291016,20660475.7496612,6704632680587.0,405155.0,680323.0,17730512.5
2019-05-30,,,5645.0,8276.25,1307364485.98112,,53664058.5059824,,98.13999938964844,170.85922241210938,121.69000244140624,114.88831329345705,2.226999998092652,17.299999237060547,56.59000015258789,18924858.1213242,6747104132834.47,376874.0,642352.0,17732512.5
2019-05-31,,,3765.0,8550.67,2139391264.47921,,43386260.5763838,,97.75,168.1334686279297,123.33000183105467,116.32664489746094,2.1419999599456787,18.709999084472656,53.5,13928405.3729962,7459680720542.0,298997.0,598627.0,17733975.0
2019-06-01,,,2474.0,8555.87,950272921.697104,,55994233.735333,,,,,,,,,17500366.3831521,7459680720542.0,332092.0,578368.0,17735862.5
2019-06-02,,,2202.0,8737.91,661260854.072411,,48577778.9359511,,,,,,,,,15462127.8066285,7459680720542.0,301003.0,489569.0,17737500.0
2019-06-03,,,3496.0,8114.49,1387869417.39436,,44127906.056322,14697.1,97.13999938964844,164.4315185546875,125.11000061035156,117.1047592163086,2.0810000896453857,18.86000061035156,53.25,14378777.9286266,7459680720542.0,294009.0,550346.0,17738987.5
2019-06-04,,,3511.0,7677.47,2210912218.37581,,57106701.9552403,,97.06999969482422,169.06138610839844,125.1500015258789,115.76953125,2.11899995803833,16.969999313354492,53.47999954223633,17028462.3207378,7459680720542.0,374763.0,687738.0,17740912.5
2019-06-05,3847645.0,17248.557,2950.0,7791.29,2554143447.31926,,59331638.3950548,,97.37000274658205,170.31790161132812,125.47000122070312,115.11524963378906,2.122999906539917,16.09000015258789,51.68000030517578,16774166.520507,7459680720542.0,372948.0,631420.0,17742912.5
2019-06-06,,,2875.0,7807.36,2028322128.99115,,58219170.1751475,,97.02999877929688,171.6710662841797,125.87999725341795,115.4866180419922,2.124000072479248,15.93000030517578,52.59000015258789,16576546.9153716,7459680720542.0,364526.0,602273.0,17744875.0
2019-06-07,,,2975.0,8002.63,1100908051.78238,,58589992.9151166,,96.61000061035156,174.9864044189453,126.58999633789062,116.48578643798828,2.0840001106262207,16.299999237060547,53.9900016784668,16904713.8524406,7459680720542.0,350011.0,619327.0,17746850.0
2019-06-08,,,2121.0,7933.78,537539563.516134,,45982019.7561675,,,,,,,,,12882272.7216123,7459680720542.0,294369.0,471819.0,17748400.0
2019-06-09,,,1925.0,7643.44,429940401.765129,,54510942.7754566,,,,,,,,,15040475.2089595,7459680720542.0,300917.0,438208.0,17750237.5
2019-06-10,,,2920.0,8021.0,1024400574.27776,,58219170.1751475,14738.6,96.76000213623048,177.02586364746094,125.33000183105467,115.38933563232422,2.1429998874664307,15.9399995803833,53.2599983215332,16318423.0157517,7459680720542.0,353629.0,607094.0,17752200.0
2019-06-11,,,3481.0,7917.32,1596486462.48794,,53027651.8155803,,96.69000244140624,177.26747131347656,125.18000030517578,115.46009826660156,2.140000104904175,15.989999771118164,53.27000045776367,14984664.3562564,7459680720542.0,340449.0,623398.0,17753987.5
2019-06-12,3849955.0,17305.4125,3144.0,8174.14,1164520570.45808,,48577778.9359511,,97.0,176.2429656982422,125.83000183105467,115.54847717285156,2.127000093460083,15.90999984741211,51.13999938964844,14041153.3883298,7459680720542.0,328464.0,601949.0,17755625.0
2019-06-13,,,2991.0,8235.57,1133834031.3768,,55994233.735333,,97.01000213623048,177.28680419921875,126.5999984741211,115.94640350341795,2.0910000801086426,15.81999969482422,52.27999877929688,16311181.085572,7459680720542.0,364373.0,667841.0,17757512.5
2019-06-14,,,2729.0,8693.96,1268348918.472,,62264123.1632496,,97.56999969482422,176.53292846679688,126.55999755859376,116.23822784423828,2.0929999351501465,15.279999732971191,52.5099983215332,18846894.0773128,7411481913588.01,364383.0,731367.0,17759625.0
2019-06-15,,,2179.0,8853.56,856304521.345165,,53775192.2320125,,,,,,,,,16609185.0992313,7409399249090.0,330954.0,601012.0,17761450.0
2019-06-16,,,2331.0,8979.18,1037160332.21346,,47882020.4805591,,,,,,,,,15480924.6966563,7409399249090.0,295254.0,520293.0,17763075.0
2019-06-17,,,3650.0,9336.01,2950935222.42847,,48986990.1839566,14779.2,97.55999755859376,177.5961456298828,126.4800033569336,116.44158172607422,2.0859999656677246,15.350000381469728,51.93000030517578,16680372.7946155,7409399249090.0,321072.0,628484.0,17764737.5
2019-06-18,,,4435.0,9081.71,2182288636.43523,,60036687.2179318,,97.63999938964844,180.17686462402344,127.12000274658205,117.025146484375,2.059999942779541,15.149999618530272,53.900001525878906,19759220.101567,7409399249090.0,394843.0,696937.0,17766775.0
2019-06-19,3844016.0,17293.317,3998.0,9280.54,1908684407.20105,,65193212.5004535,,97.12000274658205,180.85348510742188,127.88999938964844,117.1931381225586,2.0290000438690186,14.329999923706056,53.7599983215332,21219685.8900861,7409399249090.0,401032.0,664204.0,17768987.5
2019-06-20,,,3867.0,9536.85,1190905553.64237,,53038545.7630809,,96.62999725341795,182.5352783203125,131.11000061035156,117.5026397705078,2.000999927520752,14.75,56.650001525878906,17906834.4189632,7409399249090.0,330103.0,635532.0,17770787.5
2019-06-21,,,3558.0,10218.87,1529747837.77371,,48986990.1839566,,96.22000122070312,182.26461791992188,131.97999572753906,116.2116470336914,2.068000078201294,15.399999618530272,57.43000030517578,17538287.9154746,7409399249090.0,337741.0,654639.0,17772450.0
2019-06-22,,,3344.0,10689.54,2222444544.5401,,51933576.0596833,,,,,,,,,20226178.7284416,7409399249090.0,354075.0,643642.0,17774212.5
2019-06-23,,,3953.0,10855.99,1181274913.1325,,66666505.4383169,,,,,,,,,25447586.8029726,7409399249090.0,380088.0,596158.0,17776475.0
2019-06-24,,,4807.0,11035.74,1758426569.15256,,65193212.5004535,14659.0,95.9800033569336,182.27044677734372,133.94000244140625,117.07818603515624,2.0209999084472656,15.260000228881836,57.900001525878906,25683149.7809107,7409399249090.0,388342.0,659329.0,17778687.5
2019-06-25,,,4538.0,11740.34,1831245148.07661,,53775192.2320125,,96.16000366210938,179.14154052734375,134.1999969482422,117.44076538085938,1.99399995803833,16.280000686645508,57.83000183105469,22012700.0893407,7409399249090.0,361385.0,682866.0,17780512.5
2019-06-26,3826817.0,17339.769,6979.0,12913.28,2930019255.94771,,60773333.6868635,,96.20999908447266,179.97462463378906,132.97000122070312,116.68913269042967,2.049000024795532,16.209999084472656,59.380001068115234,28602342.1291297,7409399249090.0,399624.0,768792.0,17782575.0
2019-06-27,,,5380.0,11154.09,2491886549.14668,,55539973.1845089,,96.19000244140624,180.6623687744141,132.83999633789062,117.51146697998048,2.005000114440918,15.81999969482422,59.43000030517578,23684931.4245074,7868124124773.69,361050.0,694016.0,17784350.0
2019-06-28,,,4239.0,12355.06,2653064698.96847,,64293187.5738079,,96.12999725341795,180.8948974609375,133.1999969482422,117.43189239501952,2.0,15.079999923706056,58.470001220703125,25937334.7871369,7934713219631.0,407094.0,729817.0,17786387.5
2019-06-29,,,2886.0,11884.1,1357452935.74732,,68631991.643206,,,,,,,,,27405858.844721,7934713219631.0,356682.0,573175.0,17788562.5
2019-06-30,,,2286.0,10769.05,1651368348.22081,,59954383.5044098,,,,,,,,,23170049.1634577,7934713219631.0,330731.0,497075.0,17790462.5
2019-07-01,,,3473.0,10591.87,1639029426.22024,21694.282,56404452.902175,14778.0,96.83999633789062,183.3360137939453,130.6199951171875,117.1572265625,2.0339999198913574,14.0600004196167,59.09000015258789,20510124.4180096,7934713219631.0,336862.0,624927.0,17792250.0
2019-07-02,,,3435.0,10844.13,1813299811.70937,,62321003.9058997,,96.7300033569336,184.06253051757807,133.41000366210938,118.06089782714844,1.9759999513626096,12.93000030517578,56.25,21634656.1809865,7934713219631.0,373409.0,671396.0,17794225.0
2019-07-03,3813198.0,17369.3603,4988.0,11981.61,1618383338.89788,,67843118.1760427,,96.7699966430664,185.44775390625,133.6300048828125,118.90251159667967,1.9529999494552608,12.56999969482422,57.34000015258789,25660429.8291376,7934713219631.0,397554.0,651074.0,17796375.0
2019-07-04,,,3296.0,11156.52,1933335669.36912,,65870934.5081345,,,,,,,,,25608368.4262575,7934713219631.0,370704.0,603018.0,17798462.5
2019-07-05,,,3565.0,10993.25,1176057042.74459,,74548542.6469306,,97.25,185.06997680664065,132.13999938964844,117.32557678222656,2.0480000972747803,13.279999732971191,57.5099983215332,27132379.4818537,7934713219631.0,378453.0,617685.0,17800825.0
2019-07-06,,,2434.0,11248.94,639979717.955877,,70209738.5775326,,,,,,,,,26335706.9788643,7934713219631.0,348674.0,523872.0,17803050.0
2019-07-07,,,2504.0,11474.28,561967420.058377,,60348820.2379915,,,,,,,,,22174981.6766463,7934713219631.0,313273.0,447034.0,17804962.5
2019-07-08,,,3991.0,12296.16,2099126797.96369,,70209738.5775326,14854.4,97.37999725341795,183.77191162109372,131.2899932861328,117.48499298095705,2.0339999198913574,13.960000038146973,57.65999984741211,27968213.8393009,7934713219631.0,378966.0,622449.0,17807187.5
2019-07-09,,,4191.0,12567.02,1779344024.06482,,65740170.4585491,,97.48999786376952,184.69219970703125,131.75,117.4407730102539,2.053999900817871,14.09000015258789,57.83000183105469,25335914.8683845,8587445349569.57,365588.0,623107.0,17809112.5
2019-07-10,3815038.0,17327.4051,5608.0,12099.12,3158872124.78143,,58125055.9333793,,97.0999984741211,186.5326995849609,133.8300018310547,116.79402160644533,2.061000108718872,13.029999732971191,60.43000030517578,21508972.6758214,9064159826491.0,315664.0,616784.0,17810725.0
2019-07-11,,,4649.0,11343.12,1909308953.10433,,58125055.9333793,,97.0500030517578,186.3970642089844,132.6999969482422,115.23475646972656,2.119999885559082,12.93000030517578,60.20000076293945,19960968.6079638,9064159826491.0,325776.0,598394.0,17812337.5
2019-07-12,,,4094.0,11797.37,1573448471.11562,,73895419.9463116,,96.80999755859376,187.4723358154297,133.52999877929688,115.36764526367188,2.1059999465942383,12.390000343322754,60.209999084472656,24773188.3315347,9064159826491.0,360899.0,637928.0,17814387.5
2019-07-13,,,2614.0,11363.97,703409877.232993,,63532037.8806704,,,,,,,,,20609810.0301931,9064159826491.0,304545.0,472491.0,17816150.0
2019-07-14,,,2803.0,10204.41,880311916.429513,,65334365.1964341,,,,,,,,,20182908.1297771,9064159826491.0,303287.0,437636.0,17817962.5
2019-07-15,,,3608.0,10850.26,1237233738.065,,65784947.025375,14810.0,96.93000030517578,188.0729522705078,133.52999877929688,116.03209686279295,2.0920000076293945,12.68000030517578,59.58000183105469,19638311.2811761,9064159826491.0,349111.0,585913.0,17819787.5
2019-07-16,,,3731.0,9423.44,1554876517.05214,,72994256.2884298,,97.4000015258789,187.1042022705078,132.39999389648438,115.68656158447266,2.121999979019165,12.859999656677246,57.619998931884766,22149573.0409782,9064159826491.0,363337.0,595749.0,17821812.5
2019-07-17,3808110.0,17336.0701,3711.0,9696.15,1898295641.75235,,59927383.249143,,97.22000122070312,186.1839904785156,134.5800018310547,116.93572998046876,2.061000108718872,13.970000267028809,56.77999877929688,16501101.4444106,9064159826491.0,324892.0,569185.0,17823475.0
2019-07-18,,,3870.0,10638.35,1363791605.47841,,54520401.3018519,,96.79000091552734,186.3970642089844,136.47999572753906,116.94458770751952,2.0380001068115234,13.529999732971191,55.29999923706055,15933222.4948449,9064159826491.0,315745.0,588257.0,17824987.5
2019-07-19,,,4491.0,10532.94,2126938200.64637,,53168655.8150291,,97.1500015258789,185.03121948242188,134.47000122070312,116.6699676513672,2.0480000972747803,14.449999809265137,55.630001068115234,16208139.7509873,9064159826491.0,299891.0,566404.0,17826462.5
2019-07-20,,,2280.0,10759.42,835319633.831489,,79752983.7225436,,,,,,,,,24399901.5665187,9064159826491.0,323002.0,488968.0,17828675.0
2019-07-21,,,2205.0,10586.71,682036367.270114,,67136692.5121977,,,,,,,,,20103997.7422695,9064159826491.0,283934.0,400500.0,17830537.5
2019-07-22,,,3448.0,10325.87,1027285548.46237,,71191928.9726661,14777.7,97.26000213623048,186.503662109375,134.4499969482422,116.89147186279295,2.0429999828338623,13.529999732971191,56.220001220703125,21529384.3624169,9064159826491.0,319399.0,533399.0,17832512.5
2019-07-23,,,3348.0,9854.15,946331234.643111,,64212845.1846116,,97.70999908447266,187.72418212890625,133.69000244140625,116.25358581542967,2.0739998817443848,12.609999656677246,56.77000045776367,18769327.203324,9033161130737.77,320352.0,531460.0,17834300.0
2019-07-24,3803436.0,17342.7104,3132.0,9772.14,1334346530.10196,,62282811.3455415,,97.7300033569336,189.0415954589844,134.3699951171875,116.75857543945312,2.049999952316284,12.06999969482422,55.880001068115234,17345757.0026475,9013786945892.0,295589.0,490408.0,17836037.5
2019-07-25,,,3325.0,9882.43,1029705254.80043,,67211666.9196491,,97.81999969482422,187.2495574951172,133.4199981689453,116.20042419433594,2.0739998817443848,12.739999771118164,56.02000045776367,19605754.2098214,9013786945892.0,336536.0,568629.0,17837912.5
2019-07-26,,,2869.0,9847.45,993970297.737923,,74380911.3910783,,98.01000213623048,189.17727661132807,133.63999938964844,116.47509002685548,2.0810000896453857,12.15999984741211,56.20000076293945,20745948.0011575,9013786945892.0,319612.0,563023.0,17839987.5
2019-07-27,,,3428.0,9478.32,586372755.465987,,68107822.4785777,,,,,,,,,18834366.1429315,9013786945892.0,283892.0,445312.0,17841887.5
2019-07-28,,,2326.0,9531.77,379230727.584726,,78413611.4062573,,,,,,,,,20994348.8070565,9013786945892.0,272974.0,391947.0,17844075.0
2019-07-29,,,3376.0,9506.93,4112257571.27222,,75277066.950007,14789.1,98.04000091552734,188.5282440185547,134.52999877929688,116.51050567626952,2.055000066757202,12.829999923706056,56.869998931884766,20887751.4846716,9013786945892.0,333619.0,521007.0,17846175.0
2019-07-30,,,3729.0,9595.52,1280347893.44335,,63627044.6839344,,98.0500030517578,187.71453857421875,134.97999572753906,116.79402160644533,2.061000108718872,13.9399995803833,58.04999923706055,17750997.0400789,9013786945892.0,328375.0,548807.0,17847950.0
2019-07-31,3779102.0,17355.8538,3161.0,10089.25,1033351135.20618,,76621300.2883999,,98.5199966430664,185.11846923828125,133.2100067138672,117.73311614990234,2.0209999084472656,16.1200008392334,58.58000183105469,21676009.1554116,9013786945892.0,361337.0,573802.0,17850087.5
2019-08-01,,,4253.0,10409.79,1063515472.58285,,63627044.6839344,,98.38999938964844,184.19813537597656,136.41000366210938,120.07131958007812,1.8940000534057615,17.8700008392334,53.95000076293945,18606541.3941747,9013786945892.0,335943.0,558918.0,17851862.5
2019-08-02,,,2914.0,10528.99,1276543413.55019,,75725144.7294713,,98.0999984741211,181.4858245849609,135.88999938964844,121.1809310913086,1.8550000190734863,17.610000610351562,55.65999984741211,22617508.8714294,9013786945892.0,349556.0,581154.0,17853975.0
2019-08-03,,,2168.0,10820.41,533502020.952203,,77517455.8473286,,,,,,,,,23901417.8952569,9013786945892.0,327588.0,470981.0,17856137.5
2019-08-04,,,2121.0,10978.91,584301307.017416,,74828989.1705426,,,,,,,,,23105969.697715,9013786945892.0,298805.0,421536.0,17858225.0
2019-08-05,,,3263.0,11807.96,1783008179.42602,,70305379.0080994,14923.6,97.5,175.07298278808594,137.7899932861328,123.27594757080078,1.7350000143051147,24.59000015258789,54.68999862670898,22256372.3249701,9890230141833.76,339136.0,583599.0,17860012.5
2019-08-06,,,3381.0,11467.1,1820577410.091,,79916269.034042,,97.62999725341795,177.5238037109375,138.91000366210938,124.26131439208984,1.7389999628067017,20.170000076293945,53.630001068115234,24239820.6588186,9985348008060.0,368348.0,617620.0,17862025.0
2019-08-07,3781543.0,17494.7583,3269.0,11974.28,1528500615.47788,,75945274.2994312,,97.54000091552734,178.48280334472656,141.02000427246094,124.30572509765624,1.684000015258789,19.489999771118164,51.09000015258789,23489547.2769286,9985348008060.0,370909.0,545941.0,17863937.5
2019-08-08,,,3512.0,11982.8,1409255302.77697,,70485156.5393414,,97.62000274658205,182.3673248291016,141.72999572753906,124.57200622558594,1.715999960899353,16.90999984741211,52.540000915527344,22052437.2260143,9985348008060.0,336181.0,568245.0,17865712.5
2019-08-09,,,2760.0,11865.21,1423908954.56227,,72967028.2484731,,97.48999786376952,180.65272521972656,141.25999450683594,124.3234634399414,1.7339999675750732,17.969999313354492,54.5,22823177.0107999,9985348008060.0,341125.0,562840.0,17867550.0
2019-08-10,,,2444.0,11293.59,796863848.442387,,74952525.6157785,,,,,,,,,22285954.3660375,9985348008060.0,304138.0,453016.0,17869437.5
2019-08-11,,,2629.0,11549.06,577446710.735718,,75945274.2994312,,,,,,,,,22402406.2328598,9985348008060.0,273280.0,414832.0,17871350.0
2019-08-12,,,3374.0,11387.41,1291059873.47708,,66017787.4629043,14906.6,97.37999725341795,178.57969665527344,142.6300048828125,126.91556549072266,1.6390000581741333,21.09000015258789,54.93000030517578,19835024.1828409,9985348008060.0,297446.0,459560.0,17873012.5
2019-08-13,,,3063.0,10872.0,1666494659.99051,,77930771.6667366,,97.80999755859376,182.4932098388672,141.77999877929688,126.48054504394533,1.6799999475479126,17.520000457763672,57.09999847412109,23339417.3415891,9985348008060.0,370747.0,566410.0,17874975.0
2019-08-14,3786018.0,17466.0517,3039.0,10031.89,1317218977.94195,,75448899.9576049,,97.98999786376952,177.03944396972656,142.75,129.33013916015625,1.5809999704360962,22.100000381469727,55.22999954223633,20751478.0270537,9985348008060.0,359997.0,554189.0,17876875.0
2019-08-15,,,2707.0,10308.51,1574111185.79898,,77930771.6667366,,98.13999938964844,176.83602905273438,143.6999969482422,130.76821899414062,1.5290000438690186,21.18000030517578,54.470001220703125,20403806.3045699,9985348008060.0,355644.0,538837.0,17878837.5
2019-08-16,,,2583.0,10360.43,1077642458.52809,,72967028.2484731,,98.13999938964844,179.67431640625,142.77999877929688,129.72071838378906,1.5390000343322754,18.46999931335449,54.869998931884766,20175209.2411482,9985348008060.0,323625.0,533245.0,17880675.0
2019-08-17,,,2040.0,10220.75,1526187033.46721,,63535915.7537725,,,,,,,,,16818757.380567,9985348008060.0,288256.0,441149.0,17882275.0
2019-08-18,,,2149.0,10326.25,923238653.158426,,62740159.3489764,,,,,,,,,16497323.400871,10016798869144.1,276365.0,407213.0,17883850.0
2019-08-19,,,3163.0,10922.16,1023246904.67013,,82514504.7903757,14893.2,98.3499984741211,182.53195190429688,141.11000061035156,127.86538696289062,1.5980000495910645,16.8799991607666,56.209999084472656,22512416.2143436,10183488432890.0,330473.0,517545.0,17885887.5
2019-08-20,,,3238.0,10770.76,1220470929.96864,,77452265.232684,,98.19000244140624,181.1176605224609,142.2100067138672,129.18804931640625,1.5609999895095823,17.5,56.34000015258789,21381940.8221323,10183488432890.0,333304.0,558999.0,17887800.0
2019-08-21,3764866.0,17441.4565,3065.0,10131.67,1083045372.40215,,68846457.984608,,98.3000030517578,182.7257080078125,141.75999450683594,128.32704162597656,1.5770000219345093,15.800000190734863,55.68000030517578,18133519.9255694,10183488432890.0,308808.0,599152.0,17889500.0
