Date,BalanceSheet_global,BTC_USD,Mining_Difficulty,USD_OnChain_Volume,GDP_usa,HashRate,M2_Liquidity,Dollar_Index,QQQ,GLD,TLT,10YR_USA,VIX,OIL_USD,Miners_Revenue_USD,Nr_Tx_Block,Nr_Transactions,Nr_Addresses,BTC_PageViews,Crypto_PageViews,BTC_Supply,L1.BalanceSheet_global,L2.BalanceSheet_global,L1.BTC_USD,L2.BTC_USD,L1.Mining_Difficulty,L2.Mining_Difficulty,L1.USD_OnChain_Volume,L2.USD_OnChain_Volume,L1.GDP_usa,L2.GDP_usa,L1.HashRate,L2.HashRate,L1.M2_Liquidity,L2.M2_Liquidity,L1.Dollar_Index,L2.Dollar_Index,L1.QQQ,L2.QQQ,L1.GLD,L2.GLD,L1.TLT,L2.TLT,L1.10YR_USA,L2.10YR_USA,L1.VIX,L2.VIX,L1.OIL_USD,L2.OIL_USD,L1.Miners_Revenue_USD,L2.Miners_Revenue_USD,L1.Nr_Tx_Block,L2.Nr_Tx_Block,L1.Nr_Transactions,L2.Nr_Transactions,L1.Nr_Addresses,L2.Nr_Addresses,L1.BTC_PageViews,L2.BTC_PageViews,L1.Crypto_PageViews,L2.Crypto_PageViews,L1.BTC_Supply,L2.BTC_Supply
2020-07-24,4.2994994713054195,3.980013830906052,13.239198061965698,9.199070465337948,4.337151814844022,8.142470056766054,4.261031976935003,1.9751559896338098,2.397176406621531,2.2521245450889595,2.1805827531956345,-0.22475372879349587,1.4122925118876006,1.6158448925043574,7.033862454467097,3.3607086350548028,5.567534511086653,5.869501602697222,3.8120438979302267,1.414973347970818,7.2657977147859345,4.3019732007247695,4.302673245546896,3.961743254277752,3.9679488583518623,13.239198061965698,13.198223057957602,9.041781705380364,9.093385878842122,4.336572170927177,4.335991752337456,8.00752618804033,8.101495052757956,4.263441953564539,4.263366177818058,1.9819997251814652,1.9852018652210723,2.4036870186432777,2.4112380088029823,2.230755361576793,2.2283746966887628,2.1777567799142967,2.176583263727454,-0.20204034175347155,-0.19859627885944856,1.409595024557881,1.4360035502396462,1.6084190529499063,1.6079908503760183,6.871526958966945,6.99218802055648,3.3963279225064333,3.3322452019864497,5.468209929812559,5.539071078018299,5.7990647193510085,5.833608583545313,3.960518342780708,3.736953953783146,1.255272505103306,1.3424226808222062,7.265655215325817,7.265509281579133
2020-07-31,4.300101119835304,4.055099926680492,13.226537053262007,9.32886517219334,4.337730686153117,8.10767460284811,4.257877680834554,1.9707651498572132,2.4142221361920875,2.268179981157479,2.1805827531956345,-0.22475372879349587,1.3884564364448095,1.6049816345442143,7.101745714094319,3.367862418188744,5.552553849006342,5.865227787204456,3.84248442441157,1.3010299956639813,7.2659492899506235,4.2994994713054195,4.3019732007247695,3.980013830906052,3.961743254277752,13.239198061965698,13.239198061965698,9.199070465337948,9.041781705380364,4.337151814844022,4.336572170927177,8.142470056766054,8.00752618804033,4.261031976935003,4.263441953564539,1.9751559896338098,1.9819997251814652,2.397176406621531,2.4036870186432777,2.2521245450889595,2.230755361576793,2.1805827531956345,2.1777567799142967,-0.22475372879349587,-0.20204034175347155,1.4122925118876006,1.409595024557881,1.6158448925043574,1.6084190529499063,7.033862454467097,6.871526958966945,3.3607086350548028,3.3963279225064333,5.567534511086653,5.468209929812559,5.869501602697222,5.7990647193510085,3.8120438979302267,3.960518342780708,1.414973347970818,1.255272505103306,7.2657977147859345,7.265655215325817
2020-08-07,4.300914740331031,4.064600983349081,13.226537053262007,9.278203347385002,4.338308786911339,8.104826759975284,4.2605579069885655,1.9705328411155978,2.4234053381693577,2.2806011259801333,2.1805827531956345,-0.22475372879349587,1.346548540646246,1.6151080003045386,7.110543684219969,3.332038267512732,5.5138818554575035,5.849557604338366,3.8190171986890595,1.3010299956639813,7.266099635563403,4.300101119835304,4.2994994713054195,4.055099926680492,3.980013830906052,13.226537053262007,13.239198061965698,9.32886517219334,9.199070465337948,4.337730686153117,4.337151814844022,8.10767460284811,8.142470056766054,4.257877680834554,4.261031976935003,1.9707651498572132,1.9751559896338098,2.4142221361920875,2.397176406621531,2.268179981157479,2.2521245450889595,2.1805827531956345,2.1805827531956345,-0.22475372879349587,-0.22475372879349587,1.3884564364448095,1.4122925118876006,1.6049816345442143,1.6158448925043574,7.101745714094319,7.033862454467097,3.367862418188744,3.3607086350548028,5.552553849006342,5.567534511086653,5.865227787204456,5.869501602697222,3.84248442441157,3.8120438979302267,1.3010299956639813,1.414973347970818,7.2659492899506235,7.2657977147859345
2020-08-14,4.301418471998015,4.0709432117159805,13.22911339008369,9.360545128646905,4.338886119167363,8.148275979999779,4.26214009000342,1.9689496738633965,2.424507783591297,2.2613580302206637,2.168762367144521,-0.14935377007445033,1.3434085787770818,1.6233526641861975,7.137036250808121,3.3403835494967518,5.5631000206443355,5.878471814292014,3.8890774926500637,1.380211241711606,7.266255516359683,4.300914740331031,4.300101119835304,4.064600983349081,4.055099926680492,13.226537053262007,13.226537053262007,9.278203347385002,9.32886517219334,4.338308786911339,4.337730686153117,8.104826759975284,8.10767460284811,4.2605579069885655,4.257877680834554,1.9705328411155978,1.9707651498572132,2.4234053381693577,2.4142221361920875,2.2806011259801333,2.268179981157479,2.1805827531956345,2.1805827531956345,-0.22475372879349587,-0.22475372879349587,1.346548540646246,1.3884564364448095,1.6151080003045386,1.6049816345442143,7.110543684219969,7.101745714094319,3.332038267512732,3.367862418188744,5.5138818554575035,5.552553849006342,5.849557604338366,5.865227787204456,3.8190171986890595,3.84248442441157,1.3010299956639813,1.3010299956639813,7.266099635563403,7.2659492899506235
2020-08-21,4.3017565593866545,4.061729479657775,13.22911339008369,9.180872835836306,4.339462684961703,8.115891207022488,4.263789878630574,1.9696488404807253,2.43973238348959,2.2601429661758043,2.17672670243558,-0.19382003572335105,1.3529539293502149,1.6267508552485344,7.1135533414551615,3.307008537477693,5.497340235647985,5.8299389865037075,3.8174331441113845,1.2304489213782739,7.266404286214004,4.301418471998015,4.300914740331031,4.0709432117159805,4.064600983349081,13.22911339008369,13.226537053262007,9.360545128646905,9.278203347385002,4.338886119167363,4.338308786911339,8.148275979999779,8.104826759975284,4.26214009000342,4.2605579069885655,1.9689496738633965,1.9705328411155978,2.424507783591297,2.4234053381693577,2.2613580302206637,2.2806011259801333,2.168762367144521,2.1805827531956345,-0.14935377007445033,-0.22475372879349587,1.3434085787770818,1.346548540646246,1.6233526641861975,1.6151080003045386,7.137036250808121,7.110543684219969,3.3403835494967518,3.332038267512732,5.5631000206443355,5.5138818554575035,5.878471814292014,5.849557604338366,3.8890774926500637,3.8190171986890595,1.380211241711606,1.3010299956639813,7.266255516359683,7.266099635563403
2020-08-28,4.302094117350046,4.062025505316672,13.244474872414884,9.303993996676716,4.340038486326758,8.153108595587346,4.261438930588738,1.9655309565364192,2.455853891464008,2.265737362879927,2.1632449029550265,-0.1372724881581427,1.3609718664084933,1.6331653660214556,7.1140741581963525,3.3352449439525857,5.547432548356544,5.857499547037465,3.851074805228887,1.255272505103306,7.266551829680004,4.3017565593866545,4.301418471998015,4.061729479657775,4.0709432117159805,13.22911339008369,13.22911339008369,9.180872835836306,9.360545128646905,4.339462684961703,4.338886119167363,8.115891207022488,8.148275979999779,4.263789878630574,4.26214009000342,1.9696488404807253,1.9689496738633965,2.43973238348959,2.424507783591297,2.2601429661758043,2.2613580302206637,2.17672670243558,2.168762367144521,-0.19382003572335105,-0.14935377007445033,1.3529539293502149,1.3434085787770818,1.6267508552485344,1.6233526641861975,7.1135533414551615,7.137036250808121,3.307008537477693,3.3403835494967518,5.497340235647985,5.5631000206443355,5.8299389865037075,5.878471814292014,3.8174331441113845,3.8890774926500637,1.2304489213782739,1.380211241711606,7.266404286214004,7.266255516359683
2020-09-04,4.302294867322416,4.019835916239986,13.244474872414884,9.400109046303577,4.340613525286854,8.071254759678395,4.264272252074995,1.967173428673234,2.4423590821923664,2.259211491769601,2.1680801898412607,-0.14206472580221374,1.4878451201114355,1.5995555959848295,7.022094898140287,3.3442991018116452,5.474632870306651,5.832568304802042,3.7909181952145783,1.2787536009528289,7.2666965322938655,4.302094117350046,4.3017565593866545,4.062025505316672,4.061729479657775,13.244474872414884,13.22911339008369,9.303993996676716,9.180872835836306,4.340038486326758,4.339462684961703,8.153108595587346,8.115891207022488,4.261438930588738,4.263789878630574,1.9655309565364192,1.9696488404807253,2.455853891464008,2.43973238348959,2.265737362879927,2.2601429661758043,2.1632449029550265,2.17672670243558,-0.1372724881581427,-0.19382003572335105,1.3609718664084933,1.3529539293502149,1.6331653660214556,1.6267508552485344,7.1140741581963525,7.1135533414551615,3.3352449439525857,3.307008537477693,5.547432548356544,5.497340235647985,5.857499547037465,5.8299389865037075,3.851074805228887,3.8174331441113845,1.255272505103306,1.2304489213782739,7.266551829680004,7.266404286214004
2020-09-11,4.303085280915441,4.0169706961539395,13.239199287121004,9.208188256340136,4.341187803858287,8.075524492290745,4.267469763409195,1.9700212743488517,2.421770418602293,2.261143860436422,2.1726989024355383,-0.17457386304018885,1.4292676799975312,1.57205801122866,6.99934055051279,3.34912683664025,5.4890059230414865,5.830726568965962,3.7957410208692437,1.2787536009528289,7.266853080005938,4.302294867322416,4.302094117350046,4.019835916239986,4.062025505316672,13.244474872414884,13.244474872414884,9.400109046303577,9.303993996676716,4.340613525286854,4.340038486326758,8.071254759678395,8.153108595587346,4.264272252074995,4.261438930588738,1.967173428673234,1.9655309565364192,2.4423590821923664,2.455853891464008,2.259211491769601,2.265737362879927,2.1680801898412607,2.1632449029550265,-0.14206472580221374,-0.1372724881581427,1.4878451201114355,1.3609718664084933,1.5995555959848295,1.6331653660214556,7.022094898140287,7.1140741581963525,3.3442991018116452,3.3352449439525857,5.474632870306651,5.547432548356544,5.832568304802042,5.857499547037465,3.7909181952145783,3.851074805228887,1.2787536009528289,1.255272505103306,7.2666965322938655,7.266551829680004
2020-09-18,4.304991904388679,4.038933551454671,13.239199287121004,9.287209534501645,4.341761324049363,8.153129350103415,4.269435885135039,1.968155938576164,2.4159832199067806,2.262925462097325,2.1702894754597013,-0.15864052596437714,1.4121244048905437,1.613947483228229,7.080160443304934,3.2946091637491093,5.5120931079630155,5.837359868501209,3.76774936734558,1.4313637641589874,7.2670236615664585,4.303085280915441,4.302294867322416,4.0169706961539395,4.019835916239986,13.239199287121004,13.244474872414884,9.208188256340136,9.400109046303577,4.341187803858287,4.340613525286854,8.075524492290745,8.071254759678395,4.267469763409195,4.264272252074995,1.9700212743488517,1.967173428673234,2.421770418602293,2.4423590821923664,2.261143860436422,2.259211491769601,2.1726989024355383,2.1680801898412607,-0.17457386304018885,-0.14206472580221374,1.4292676799975312,1.4878451201114355,1.57205801122866,1.5995555959848295,6.99934055051279,7.022094898140287,3.34912683664025,3.3442991018116452,5.4890059230414865,5.474632870306651,5.830726568965962,5.832568304802042,3.7957410208692437,3.7909181952145783,1.2787536009528289,1.2787536009528289,7.266853080005938,7.2666965322938655
2020-09-25,4.304936097242215,4.029145053062006,13.285886986716823,9.279707634128798,4.342334087860445,8.210219810099003,4.268327525170825,1.9757993180872837,2.423549200765891,2.2428891282502286,2.174385442268094,-0.18111459891854437,1.4212747773940295,1.6047658847038873,7.09698648893662,3.319974112955187,5.547860817568861,5.869835204326872,3.7296506683359203,1.3010299956639813,7.267172315287052,4.304991904388679,4.303085280915441,4.038933551454671,4.0169706961539395,13.239199287121004,13.239199287121004,9.287209534501645,9.208188256340136,4.341761324049363,4.341187803858287,8.153129350103415,8.075524492290745,4.269435885135039,4.267469763409195,1.968155938576164,1.9700212743488517,2.4159832199067806,2.421770418602293,2.262925462097325,2.261143860436422,2.1702894754597013,2.1726989024355383,-0.15864052596437714,-0.17457386304018885,1.4121244048905437,1.4292676799975312,1.613947483228229,1.57205801122866,7.080160443304934,6.99934055051279,3.2946091637491093,3.34912683664025,5.5120931079630155,5.4890059230414865,5.837359868501209,5.830726568965962,3.76774936734558,3.7957410208692437,1.4313637641589874,1.2787536009528289,7.2670236615664585,7.266853080005938
2020-10-02,4.302160782253791,4.024347722404313,13.285886986716823,9.358678998844223,4.342906097283989,8.115872013855547,4.266864092026306,1.9723879821591148,2.427925158277924,2.251735514106513,2.1685567161326302,-0.15739077288611245,1.441380871725254,1.5687882033722862,7.009997195849812,3.3653819860438277,5.498920894414045,5.8382677542830175,3.6445370577784075,1.380211241711606,7.267317251359329,4.304936097242215,4.304991904388679,4.029145053062006,4.038933551454671,13.285886986716823,13.239199287121004,9.279707634128798,9.287209534501645,4.342334087860445,4.341761324049363,8.210219810099003,8.153129350103415,4.268327525170825,4.269435885135039,1.9757993180872837,1.968155938576164,2.423549200765891,2.4159832199067806,2.2428891282502286,2.262925462097325,2.174385442268094,2.1702894754597013,-0.18111459891854437,-0.15864052596437714,1.4212747773940295,1.4121244048905437,1.6047658847038873,1.613947483228229,7.09698648893662,7.080160443304934,3.319974112955187,3.2946091637491093,5.547860817568861,5.5120931079630155,5.869835204326872,5.837359868501209,3.7296506683359203,3.76774936734558,1.3010299956639813,1.4313637641589874,7.267172315287052,7.2670236615664585
2020-10-09,4.303506805999376,4.043707218425038,13.285514264157,9.312304823833047,4.3437784297323745,8.13424872730856,4.27022684161085,1.9687630368036393,2.4456089061440567,2.2578704902147373,2.161399809748037,-0.1106983108541897,1.3979400086720377,1.6085260172550069,7.040015898435133,3.3783505505685385,5.530638894951595,5.85409035952437,3.7157527168228595,1.3424226808222062,7.267468883685568,4.302160782253791,4.304936097242215,4.024347722404313,4.029145053062006,13.285886986716823,13.285886986716823,9.358678998844223,9.279707634128798,4.342906097283989,4.342334087860445,8.115872013855547,8.210219810099003,4.266864092026306,4.268327525170825,1.9723879821591148,1.9757993180872837,2.427925158277924,2.423549200765891,2.251735514106513,2.2428891282502286,2.1685567161326302,2.174385442268094,-0.15739077288611245,-0.18111459891854437,1.441380871725254,1.4212747773940295,1.5687882033722862,1.6047658847038873,7.009997195849812,7.09698648893662,3.3653819860438277,3.319974112955187,5.498920894414045,5.547860817568861,5.8382677542830175,5.869835204326872,3.6445370577784075,3.7296506683359203,1.380211241711606,1.3010299956639813,7.267317251359329,7.267172315287052
2020-10-16,4.304819331795988,4.054086143412903,13.285514264157,9.239517477290603,4.344649013508456,8.172292081095796,4.270520458611554,1.9716468834790821,2.4498444495807483,2.251151350608678,2.164912097715295,-0.12842705415540284,1.4379090331218376,1.61151089847393,7.0697525093729965,3.321079695825899,5.51141139399619,5.852673309244318,3.7090154169721172,1.4313637641589874,7.267623247901649,4.303506805999376,4.302160782253791,4.043707218425038,4.024347722404313,13.285514264157,13.285886986716823,9.312304823833047,9.358678998844223,4.3437784297323745,4.342906097283989,8.13424872730856,8.115872013855547,4.27022684161085,4.266864092026306,1.9687630368036393,1.9723879821591148,2.4456089061440567,2.427925158277924,2.2578704902147373,2.251735514106513,2.161399809748037,2.1685567161326302,-0.1106983108541897,-0.15739077288611245,1.3979400086720377,1.441380871725254,1.6085260172550069,1.5687882033722862,7.040015898435133,7.009997195849812,3.3783505505685385,3.3653819860438277,5.530638894951595,5.498920894414045,5.85409035952437,5.8382677542830175,3.7157527168228595,3.6445370577784075,1.3424226808222062,1.380211241711606,7.267468883685568,7.267317251359329
