Date,BTC_USD,Mining_Difficulty,M2_Liquidity,EUR_USD,JPY_USD,JPY_EUR,SPY,QQQ,EXSA,JPXN,IWDA,GLD,SLV,TLT,BND,BTC_Supply
2014-04-28,441.92,6978842650.0,11220.6,1.384063959121704,0.009793839,0.00708,155.67515563964844,79.56320190429688,24.84453582763672,39.304718017578125,28.81999969482422,124.87999725341795,18.850000381469727,85.73162841796875,61.47894287109375,12705125.0
2014-04-29,446.12,6978842650.0,,1.3852909803390503,0.009754575,0.00704,156.3999023,80.19810485839844,25.145458221435547,39.80308914,29.100000381469727,124.86000061035156,18.76000022888184,85.61558532714844,61.50914001464844,12709375.0
2014-04-30,445.63,8000872136.0,,1.3813681602478027,0.00975001,0.00706,156.86634826660156,80.40974426269531,25.116100311279297,39.313026428222656,29.02499961853028,124.22000122070312,18.459999084472656,85.97150421142578,61.64503860473633,12712825.0
2014-05-01,460.13,8000872136.0,,1.386924147605896,0.009782821,0.00705,156.88302612304688,80.64893341064453,25.116100311279297,39.78647994995117,29.02499961853028,123.8000030517578,18.350000381469727,86.89377594,61.794883728027344,12717225.0
2014-05-02,453.67,8000872136.0,,1.3870972394943235,0.009778421,0.00705,156.65811157226562,80.50173950195312,25.17481041,39.81138992,29.114999771118164,125.05999755859376,18.690000534057617,87.42903137207031,61.862918853759766,12721250.0
2014-05-03,438.65,8000872136.0,,,,,,,,,,,,,,12724800.0
2014-05-04,436.05,8000872136.0,,,,,,,,,,,,,,12728575.0
2014-05-05,430.87,8000872136.0,11274.3,1.387270450592041,0.009784736,0.00705,156.95803833007812,80.92498016357422,25.09407615661621,39.88615417480469,29.059999465942383,126.22000122070312,18.84000015258789,86.90154266357422,61.794883728027344,12731700.0
2014-05-06,432.19,8000872136.0,,1.387597680091858,0.009790484,0.00706,155.59185791015625,79.87604522705078,25.08674049377441,39.58712768554688,28.920000076293945,125.9800033569336,18.799999237060547,87.25063324,61.85536575317383,12736550.0
2014-05-07,446.55,8000872136.0,,1.3930680751800537,0.009833518,0.00706,156.5082244873047,79.64601135253906,25.108762741088867,39.48745346069336,28.87000084,124.16999816894533,18.56999969482422,86.94034576416016,61.88564682006836,12740525.0
2014-05-08,441.11,8000872136.0,,1.3911689519882202,0.00981624,0.00706,156.3415985107422,79.57239532470703,25.34362221,39.47914123535156,29.19499969482422,124.16999816894533,18.440000534057617,86.56800842285156,61.91593170166016,12744700.0
2014-05-09,445.45,8000872136.0,,1.3844279050827026,0.009843198,0.00711,156.5748748779297,79.86686706542969,25.32160758972168,39.72002410888672,29.155000686645508,124.0999984741211,18.420000076293945,86.28876495361328,61.84029006958008,12748950.0
2014-05-10,451.9,8000872136.0,,,,,,,,,,,,,,12753425.0
2014-05-11,433.23,8000872136.0,,,,,,,,,,,,,,12757225.0
2014-05-12,438.21,8853416309.0,11275.3,1.376064658164978,0.009813542,0.00713,158.09927368164062,81.18262481689453,25.497764587402344,39.78647994995117,29.44499969482422,124.94000244140624,18.780000686645508,85.93969727,61.77971649169922,12761325.0
2014-05-13,433.92,8853416309.0,,1.3756672143936155,0.009786173,0.00711,158.2409210205078,81.23783874511719,25.51977539,40.24331665039063,29.63500022888184,124.5999984741211,18.770000457763672,86.68440246582031,61.89324569702149,12765375.0
2014-05-14,442.63,8853416309.0,,1.3709522485733032,0.009781673,0.00714,157.4911346435547,80.8145752,25.585834503173828,40.17686462402344,29.59499931335449,125.80999755859376,19.0,87.62295532226562,62.05210494995117,12769125.0
2014-05-15,448.1,8853416309.0,,1.372005581855774,0.009821735,0.00716,156.10833740234375,80.17969512939453,25.28490829467773,39.80308914,29.25,124.7699966430664,18.739999771118164,88.32108306884766,62.16557693481445,12773400.0
2014-05-16,453.63,8853416309.0,,1.3716480731964111,0.009852313,0.00718,156.6497802734375,80.70417785644531,25.395002365112305,39.877838134765625,29.37000084,124.5,18.61000061035156,88.07285309,62.16557693481445,12777925.0
2014-05-17,452.79,8853416309.0,,,,,,,,,,,,,,12782250.0
