Date,USD_OnChain_Volume,Nr_Transactions,Nr_Addresses,BTC_PageViews,Crypto_PageViews
2017-10-21,967343844.2,312257.0,606428.0,44661.0,153.0
2017-10-22,996113498.5,289131.0,573815.0,40331.0,182.0
2017-10-23,2395811602.0,316096.0,640565.0,46345.0,239.0
2017-10-24,2184205097.0,347220.0,716464.0,43756.0,207.0
2017-10-25,2093083248.0,315415.0,636265.0,40927.0,208.0
2017-10-26,2041879051.0,265827.0,555570.0,39086.0,192.0
2017-10-27,963485339.9,246692.0,552393.0,36708.0,172.0
2017-10-28,645357529.9,207066.0,440634.0,31082.0,145.0
2017-10-29,1284903848.0,334025.0,666758.0,33836.0,156.0
2017-10-30,1690377716.0,316077.0,672661.0,42538.0,215.0
2017-10-31,1557216922.0,277535.0,611388.0,48178.0,222.0
2017-11-01,1921728655.0,351529.0,733925.0,56103.0,217.0
2017-11-02,2362825790.0,341474.0,705011.0,74790.0,238.0
2017-11-03,1685749159.0,277598.0,670963.0,64293.0,197.0
2017-11-04,1400428676.0,294121.0,588106.0,49914.0,234.0
2017-11-05,1346375106.0,251728.0,555522.0,48027.0,216.0
2017-11-06,1629540869.0,271029.0,608698.0,51778.0,270.0
2017-11-07,1826864277.0,335636.0,714417.0,51470.0,239.0
2017-11-08,1888840266.0,301346.0,646147.0,54912.0,263.0
2017-11-09,2366841244.0,341281.0,727946.0,54591.0,261.0
2017-11-10,2022293930.0,271745.0,619944.0,53492.0,215.0
2017-11-11,1401933563.0,197081.0,459977.0,44339.0,177.0
2017-11-12,1946782857.0,183519.0,463412.0,45229.0,159.0
2017-11-13,2070829566.0,309299.0,694905.0,54732.0,237.0
2017-11-14,1841446049.0,271995.0,604148.0,50079.0,203.0
2017-11-15,2274507065.0,321788.0,709294.0,46140.0,222.0
2017-11-16,2257254597.0,310396.0,677402.0,49047.0,270.0
2017-11-17,2848162964.0,306617.0,684299.0,62242.0,235.0
2017-11-18,1967731645.0,270874.0,614840.0,48910.0,178.0
2017-11-19,1585417384.0,264855.0,603430.0,44907.0,164.0
2017-11-20,2388363839.0,336204.0,734768.0,58371.0,237.0
2017-11-21,2632881287.0,371091.0,753814.0,61690.0,216.0
2017-11-22,2033543437.0,312033.0,673819.0,53155.0,215.0
2017-11-23,2481622641.0,352207.0,747162.0,47490.0,196.0
2017-11-24,2685926757.0,305735.0,698359.0,45720.0,209.0
2017-11-25,2302620557.0,336689.0,697526.0,44223.0,204.0
2017-11-26,2290199012.0,329677.0,712607.0,65803.0,178.0
2017-11-27,3382462034.0,379256.0,829651.0,123516.0,233.0
2017-11-28,3229165153.0,365977.0,816745.0,144286.0,283.0
2017-11-29,4301831779.0,398090.0,903005.0,262289.0,330.0
2017-11-30,3446153829.0,384386.0,851420.0,212459.0,253.0
2017-12-01,2503164990.0,412908.0,869275.0,167229.0,237.0
2017-12-02,1962210937.0,326354.0,683883.0,111343.0,129.0
2017-12-03,2065023836.0,353044.0,762993.0,107583.0,148.0
2017-12-04,2600783556.0,400686.0,885110.0,161367.0,198.0
2017-12-05,2657542628.0,405709.0,891236.0,159921.0,184.0
2017-12-06,3394252519.0,443587.0,978252.0,179109.0,139.0
2017-12-07,5271885975.0,374917.0,869099.0,331637.0,200.0
2017-12-08,4805489432.0,385092.0,902012.0,344686.0,178.0
2017-12-09,3943426404.0,403399.0,877575.0,214245.0,130.0
2017-12-10,3660690674.0,341420.0,739392.0,189621.0,121.0
2017-12-11,4272284928.0,368598.0,867655.0,242875.0,164.0
2017-12-12,5729890455.0,372977.0,867772.0,230521.0,148.0
2017-12-13,4755215235.0,424579.0,958477.0,201431.0,147.0
2017-12-14,3607678571.0,490644.0,1072862.0,163855.0,145.0
2017-12-15,4219284344.0,405676.0,942514.0,128830.0,101.0
2017-12-16,3461171452.0,364222.0,819305.0,117337.0,87.0
2017-12-17,5098289902.0,391910.0,877465.0,124072.0,99.0
2017-12-18,4869203329.0,394239.0,922524.0,137631.0,104.0
2017-12-19,3906879033.0,378622.0,887698.0,156057.0,119.0
2017-12-20,5449320743.0,370277.0,853864.0,164499.0,111.0
2017-12-21,3765982143.0,335482.0,840740.0,141432.0,91.0
2017-12-22,4135071531.0,380648.0,890732.0,164227.0,75.0
2017-12-23,2381107619.0,308211.0,729638.0,145737.0,72.0
2017-12-24,2531170728.0,279523.0,652210.0,109871.0,64.0
2017-12-25,2523983332.0,228926.0,565075.0,116313.0,82.0
2017-12-26,3068717710.0,247440.0,605854.0,126930.0,76.0
2017-12-27,4777859402.0,307642.0,749192.0,99195.0,102.0
2017-12-28,3590765167.0,305053.0,741489.0,92296.0,88.0
2017-12-29,3675013582.0,353824.0,838926.0,91724.0,65.0
2017-12-30,3922944907.0,344407.0,815100.0,83250.0,55.0
2017-12-31,3132315786.0,290422.0,678713.0,67355.0,50.0
2018-01-01,2493070309.0,241757.0,593283.0,65416.0,61.0
2018-01-02,3339191214.0,340980.0,850802.0,85549.0,84.0
2018-01-03,2887037504.0,395963.0,937531.0,91452.0,75.0
2018-01-04,3959988059.0,425008.0,1054712.0,86342.0,94.0
2018-01-05,4736424942.0,342707.0,888403.0,79232.0,87.0
2018-01-06,3788672792.0,358847.0,889099.0,79836.0,92.0
2018-01-07,4861207107.0,368187.0,910005.0,79013.0,87.0
2018-01-08,4095843402.0,345672.0,895997.0,87562.0,91.0
2018-01-09,3939529168.0,360265.0,919150.0,91854.0,91.0
2018-01-10,3681293161.0,347393.0,876990.0,99815.0,127.0
2018-01-11,3733633619.0,337959.0,822011.0,88028.0,102.0
2018-01-12,3201370801.0,300091.0,746540.0,75933.0,111.0
2018-01-13,2572263037.0,265735.0,652050.0,65514.0,66.0
2018-01-14,2648247578.0,235045.0,592042.0,57507.0,70.0
2018-01-15,2791493117.0,273623.0,670840.0,63876.0,78.0
2018-01-16,3280040384.0,303725.0,737399.0,74029.0,75.0
2018-01-17,2919536906.0,315771.0,768382.0,89187.0,101.0
2018-01-18,2771757628.0,309495.0,744190.0,70655.0,59.0
2018-01-19,2549311163.0,243619.0,578407.0,58273.0,60.0
2018-01-20,2591920374.0,240611.0,559712.0,50979.0,47.0
2018-01-21,1836973709.0,215622.0,522862.0,47043.0,56.0
2018-01-22,2235518465.0,245562.0,574421.0,53460.0,62.0
2018-01-23,1903407628.0,271936.0,547569.0,48401.0,72.0
2018-01-24,2043489450.0,250423.0,576213.0,50792.0,53.0
2018-01-25,2140259555.0,236580.0,539582.0,53599.0,85.0
2018-01-26,2828780182.0,220459.0,514622.0,45074.0,64.0
2018-01-27,1342886809.0,193578.0,541700.0,39103.0,48.0
2018-01-28,1946407701.0,213446.0,492739.0,39525.0,52.0
2018-01-29,1802719596.0,232176.0,532631.0,41255.0,59.0
2018-01-30,1846238745.0,236609.0,531441.0,39961.0,61.0
2018-01-31,1604449356.0,204276.0,481101.0,44012.0,416.0
2018-02-01,2614260638.0,257664.0,591551.0,47413.0,60.0
2018-02-02,2817679982.0,235918.0,551199.0,52986.0,71.0
2018-02-03,1469365013.0,194891.0,436197.0,44264.0,57.0
2018-02-04,1685654408.0,173687.0,396695.0,42910.0,61.0
2018-02-05,1950770957.0,216363.0,486554.0,56614.0,62.0
2018-02-06,1921193986.0,244120.0,589897.0,57917.0,64.0
2018-02-07,1651883624.0,213719.0,489403.0,42782.0,64.0
2018-02-08,1760113297.0,173289.0,398608.0,40473.0,68.0
2018-02-09,1627521235.0,177860.0,462087.0,40043.0,68.0
2018-02-10,1017797854.0,181783.0,421548.0,33655.0,50.0
2018-02-11,725944269.6,147208.0,368625.0,33358.0,51.0
2018-02-12,1576864627.0,186918.0,437381.0,42788.0,68.0
2018-02-13,1266134857.0,182984.0,414750.0,37817.0,58.0
2018-02-14,1332806623.0,196417.0,450368.0,34123.0,50.0
2018-02-15,1273384159.0,198183.0,475030.0,36704.0,66.0
2018-02-16,1066535212.0,187738.0,422416.0,31048.0,30.0
2018-02-17,862408575.1,173789.0,401861.0,28385.0,40.0
2018-02-18,893696801.1,159495.0,378870.0,26705.0,33.0
2018-02-19,1250363981.0,187367.0,436342.0,26856.0,53.0
2018-02-20,1499839827.0,198455.0,455117.0,38980.0,52.0
2018-02-21,1582027830.0,205201.0,459676.0,24746.0,58.0
2018-02-22,2569053251.0,183235.0,499534.0,23720.0,53.0
2018-02-23,1752604869.0,185193.0,424503.0,20187.0,52.0
2018-02-24,1691425256.0,154534.0,355222.0,18489.0,37.0
2018-02-25,735383768.8,144869.0,355806.0,23615.0,26.0
2018-02-26,1085982485.0,186474.0,435990.0,24751.0,49.0
2018-02-27,1471584180.0,219624.0,494788.0,27708.0,59.0
2018-02-28,2141873923.0,189223.0,469401.0,23812.0,43.0
2018-03-01,2017041860.0,233744.0,514905.0,19703.0,45.0
2018-03-02,1313477098.0,195073.0,524247.0,28651.0,41.0
2018-03-03,1044510356.0,177024.0,416967.0,17645.0,38.0
2018-03-04,1038040068.0,160231.0,383192.0,17668.0,41.0
2018-03-05,1573034811.0,201438.0,457317.0,18631.0,58.0
2018-03-06,1313036217.0,206016.0,453774.0,31665.0,54.0
2018-03-07,1632297969.0,213978.0,474917.0,25862.0,51.0
2018-03-08,1400448402.0,196422.0,439934.0,18247.0,41.0
2018-03-09,1845969389.0,198180.0,487167.0,18272.0,48.0
2018-03-10,1007063309.0,156228.0,354483.0,15591.0,42.0
2018-03-11,990148653.7,150884.0,349041.0,20093.0,665.0
2018-03-12,1128481461.0,188394.0,426765.0,21664.0,53.0
2018-03-13,1429321788.0,196140.0,419995.0,20618.0,68.0
2018-03-14,1315191653.0,191042.0,418369.0,18965.0,75.0
2018-03-15,1197812277.0,206186.0,459150.0,19632.0,56.0
2018-03-16,956584957.0,186979.0,457061.0,17650.0,49.0
2018-03-17,709540062.3,154496.0,352699.0,14444.0,31.0
2018-03-18,817452712.5,164401.0,382258.0,16792.0,73.0
2018-03-19,1122451343.0,191528.0,421648.0,28645.0,61.0
2018-03-20,995164628.4,195168.0,423963.0,22021.0,117.0
2018-03-21,1045367812.0,194846.0,424456.0,26294.0,95.0
2018-03-22,990650088.6,185187.0,418188.0,32044.0,78.0
2018-03-23,942170172.5,179818.0,430897.0,26204.0,80.0
2018-03-24,623816402.0,157087.0,360667.0,14517.0,66.0
2018-03-25,901137748.5,135274.0,318933.0,12644.0,67.0
2018-03-26,1020516865.0,187850.0,416732.0,25896.0,88.0
2018-03-27,947745397.4,187065.0,414091.0,20067.0,78.0
2018-03-28,854240309.4,177521.0,395196.0,25001.0,91.0
2018-03-29,1120831367.0,192411.0,428778.0,17879.0,102.0
2018-03-30,1222424227.0,185940.0,449630.0,18396.0,61.0
2018-03-31,559075148.8,148617.0,332753.0,12176.0,48.0
2018-04-01,580329069.0,135129.0,316429.0,13807.0,69.0
2018-04-02,768333587.0,168178.0,377674.0,18749.0,84.0
2018-04-03,979510265.3,198919.0,435411.0,18075.0,81.0
2018-04-04,788206668.2,185710.0,432978.0,20736.0,91.0
2018-04-05,757321484.5,181832.0,398398.0,20691.0,91.0
2018-04-06,720018556.3,172889.0,471571.0,18699.0,80.0
2018-04-07,653582260.4,154639.0,331189.0,17621.0,37.0
2018-04-08,563967121.1,138535.0,311300.0,17800.0,51.0
2018-04-09,787438242.3,176563.0,384890.0,14955.0,81.0
2018-04-10,812498863.2,186415.0,414049.0,18262.0,86.0
2018-04-11,944639313.6,183248.0,399073.0,14757.0,93.0
2018-04-12,1355733107.0,210879.0,442158.0,16972.0,76.0
2018-04-13,1154400879.0,217282.0,503406.0,15121.0,70.0
2018-04-14,516931824.8,161843.0,363643.0,12104.0,34.0
2018-04-15,557096715.8,174031.0,408545.0,12138.0,65.0
2018-04-16,874622524.4,196106.0,433712.0,15892.0,86.0
2018-04-17,933802321.6,201820.0,451453.0,17430.0,85.0
2018-04-18,826568991.0,200740.0,451617.0,16359.0,59.0
2018-04-19,1375773424.0,213523.0,499810.0,15434.0,90.0
2018-04-20,1105686984.0,207777.0,509923.0,15265.0,94.0
2018-04-21,995169153.7,193975.0,437088.0,15777.0,67.0
2018-04-22,674296002.6,171870.0,396698.0,20387.0,58.0
2018-04-23,1170233453.0,226353.0,488406.0,26439.0,98.0
2018-04-24,1754372890.0,254493.0,548252.0,21433.0,81.0
2018-04-25,1690055329.0,213155.0,476860.0,18712.0,71.0
2018-04-26,1356669104.0,216732.0,482589.0,19884.0,76.0
2018-04-27,1274803528.0,211119.0,502992.0,13783.0,192.0
2018-04-28,1663576173.0,203681.0,429929.0,10957.0,55.0
2018-04-29,1043832708.0,180798.0,415427.0,11142.0,69.0
2018-04-30,1039280677.0,215107.0,480943.0,13297.0,78.0
2018-05-01,852143459.0,199959.0,490969.0,13367.0,72.0
2018-05-02,1356043112.0,212296.0,468951.0,13918.0,85.0
2018-05-03,1292845454.0,228521.0,501840.0,12766.0,99.0
2018-05-04,1424167445.0,219069.0,513488.0,13967.0,59.0
2018-05-05,1032424172.0,202703.0,450118.0,12000.0,48.0
2018-05-06,990555813.2,171761.0,386315.0,13003.0,68.0
2018-05-07,1299195636.0,205063.0,450524.0,16273.0,106.0
2018-05-08,1305599530.0,217810.0,480690.0,18612.0,101.0
2018-05-09,1231496060.0,206579.0,459143.0,16114.0,117.0
2018-05-10,1367418842.0,208961.0,465046.0,16700.0,68.0
2018-05-11,1308283133.0,213624.0,510499.0,14754.0,73.0
2018-05-12,914542131.2,182054.0,434891.0,12808.0,72.0
2018-05-13,622325191.1,158794.0,364085.0,12482.0,61.0
2018-05-14,1877479923.0,209697.0,469798.0,14094.0,83.0
2018-05-15,1098113122.0,214779.0,477899.0,14494.0,97.0
2018-05-16,1354020052.0,208463.0,455067.0,13854.0,88.0
2018-05-17,1986371307.0,192683.0,420625.0,14659.0,105.0
2018-05-18,1754540456.0,211496.0,499648.0,18814.0,82.0
2018-05-19,572037902.7,173274.0,378136.0,14822.0,295.0
2018-05-20,505408446.5,158663.0,369971.0,15239.0,274.0
2018-05-21,801652229.7,202647.0,445196.0,20752.0,167.0
2018-05-22,902765750.9,203337.0,441616.0,14316.0,162.0
2018-05-23,1070131558.0,223196.0,481669.0,15441.0,121.0
2018-05-24,997838496.2,206825.0,447546.0,13769.0,99.0
2018-05-25,792961295.8,196181.0,464174.0,12635.0,85.0
2018-05-26,433358755.9,158783.0,356716.0,10783.0,79.0
2018-05-27,402952722.6,144304.0,337618.0,22272.0,61.0
2018-05-28,1030143176.0,189063.0,407911.0,12882.0,102.0
2018-05-29,902651076.8,204769.0,442314.0,13007.0,104.0
2018-05-30,912070535.7,204077.0,443065.0,12909.0,82.0
2018-05-31,829972345.8,209526.0,454486.0,18963.0,91.0
2018-06-01,860640929.3,205481.0,551183.0,10908.0,60.0
2018-06-02,517843929.7,174497.0,386674.0,9256.0,58.0
2018-06-03,489033822.7,163443.0,369975.0,15388.0,60.0
2018-06-04,781951697.7,209916.0,449728.0,18471.0,276.0
2018-06-05,753456738.8,212901.0,460260.0,24457.0,189.0
2018-06-06,777433221.9,206417.0,451994.0,35908.0,76.0
2018-06-07,802888675.6,207627.0,433804.0,30928.0,91.0
2018-06-08,832654129.0,200379.0,477386.0,25142.0,79.0
2018-06-09,512776472.4,171306.0,370067.0,20530.0,80.0
2018-06-10,682579730.0,179809.0,392109.0,22054.0,55.0
2018-06-11,940033430.6,213196.0,446188.0,23809.0,403.0
2018-06-12,858021509.6,214595.0,447810.0,19973.0,80.0
2018-06-13,1043117695.0,211829.0,458587.0,18622.0,133.0
2018-06-14,830479336.5,210029.0,440336.0,15097.0,85.0
2018-06-15,821673290.5,205861.0,476263.0,12701.0,49.0
2018-06-16,393367359.7,159090.0,343365.0,11288.0,32.0
2018-06-17,432811187.2,144908.0,326154.0,16903.0,52.0
2018-06-18,666288186.6,196305.0,424739.0,17193.0,420.0
2018-06-19,717193233.9,191805.0,413610.0,14829.0,60.0
2018-06-20,645432041.7,198889.0,425849.0,24720.0,61.0
2018-06-21,719955333.7,198113.0,421062.0,14834.0,446.0
2018-06-22,877986505.5,204144.0,469523.0,12597.0,59.0
2018-06-23,442469090.4,163295.0,368137.0,10869.0,37.0
2018-06-24,578433361.8,158022.0,350052.0,17123.0,41.0
2018-06-25,683034898.7,200173.0,415603.0,17001.0,62.0
2018-06-26,606059145.7,195404.0,410398.0,17085.0,49.0
2018-06-27,789076623.5,188510.0,397242.0,17169.0,69.0
2018-06-28,717809351.7,187624.0,396406.0,18577.0,57.0
2018-06-29,653028973.1,197881.0,453051.0,14125.0,36.0
2018-06-30,527954257.6,181065.0,368308.0,14229.0,39.0
2018-07-01,994143368.5,156247.0,341862.0,14889.0,60.0
2018-07-02,731075687.5,199294.0,433258.0,15949.0,56.0
2018-07-03,880290625.5,216747.0,456150.0,13432.0,46.0
2018-07-04,662808206.7,206788.0,435402.0,13193.0,45.0
2018-07-05,657272819.4,199600.0,413998.0,16503.0,52.0
2018-07-06,807774959.7,200993.0,529418.0,12334.0,37.0
2018-07-07,370270464.5,170160.0,357621.0,8168.0,32.0
2018-07-08,568366411.1,155685.0,350857.0,9076.0,48.0
2018-07-09,640870760.7,206546.0,425385.0,10704.0,67.0
2018-07-10,840599276.6,216063.0,445234.0,16183.0,52.0
2018-07-11,705107106.0,202603.0,413229.0,11559.0,56.0
2018-07-12,682830180.5,203535.0,405288.0,11139.0,62.0
2018-07-13,674548450.3,207904.0,473175.0,12850.0,66.0
2018-07-14,340074057.3,176475.0,362896.0,12085.0,122.0
2018-07-15,356017920.5,161151.0,346483.0,12285.0,34.0
2018-07-16,747886516.0,207842.0,431583.0,12738.0,60.0
2018-07-17,836942893.4,233966.0,487160.0,12198.0,61.0
2018-07-18,1082676506.0,238769.0,494823.0,12885.0,55.0
2018-07-19,993456134.0,225039.0,465957.0,12348.0,57.0
2018-07-20,813439686.2,225529.0,496860.0,12218.0,48.0
2018-07-21,528574442.1,184803.0,385950.0,11289.0,23.0
2018-07-22,395927691.4,167129.0,366446.0,10931.0,41.0
2018-07-23,936055626.3,229480.0,473606.0,13360.0,127.0
2018-07-24,1154244446.0,259358.0,532884.0,12821.0,56.0
2018-07-25,1009352101.0,250208.0,525952.0,14538.0,49.0
2018-07-26,833867863.5,231679.0,479850.0,12561.0,52.0
2018-07-27,884506563.8,229397.0,517778.0,13973.0,41.0
2018-07-28,516574795.9,188238.0,395734.0,12436.0,33.0
2018-07-29,726532319.0,168407.0,380501.0,15010.0,33.0
2018-07-30,868342350.0,230924.0,479275.0,12769.0,38.0
2018-07-31,916151854.7,242977.0,500312.0,13419.0,56.0
2018-08-01,713806067.8,241044.0,495640.0,12804.0,58.0
2018-08-02,1036673761.0,224873.0,470017.0,12127.0,58.0
2018-08-03,926100823.3,229859.0,537623.0,14465.0,53.0
2018-08-04,478730381.4,191657.0,416161.0,11066.0,27.0
2018-08-05,373453434.3,172181.0,374557.0,11327.0,43.0
2018-08-06,732204363.5,218607.0,452410.0,16035.0,55.0
2018-08-07,664083737.0,233045.0,477951.0,16708.0,66.0
2018-08-08,786985499.9,235311.0,498558.0,12273.0,45.0
2018-08-09,939755086.3,222326.0,467197.0,10302.0,51.0
2018-08-10,760258278.3,226148.0,510030.0,12897.0,33.0
2018-08-11,505204809.9,192438.0,389256.0,9699.0,48.0
2018-08-12,333729799.3,165044.0,361544.0,11541.0,36.0
2018-08-13,843998947.4,222229.0,459526.0,13664.0,28.0
2018-08-14,1058727906.0,247622.0,514445.0,13691.0,28.0
2018-08-15,891860903.4,246066.0,539383.0,14295.0,154.0
2018-08-16,687000468.6,232335.0,479347.0,13302.0,265.0
2018-08-17,783014397.7,233794.0,512305.0,12333.0,36.0
2018-08-18,375616573.8,190935.0,399289.0,12274.0,31.0
2018-08-19,272507659.3,167400.0,402087.0,12762.0,36.0
2018-08-20,647035144.3,214983.0,459856.0,12594.0,51.0
2018-08-21,872997532.5,217777.0,449916.0,13082.0,50.0
2018-08-22,1022941526.0,230333.0,484463.0,13567.0,37.0
2018-08-23,884447407.3,217352.0,444346.0,13000.0,34.0
2018-08-24,660537345.5,219848.0,487991.0,12695.0,198.0
2018-08-25,513006216.1,196420.0,415348.0,12273.0,32.0
2018-08-26,385892530.1,172747.0,368938.0,11746.0,24.0
2018-08-27,788251385.7,223656.0,464084.0,14017.0,59.0
2018-08-28,977831328.4,238039.0,488605.0,13410.0,43.0
2018-08-29,871163498.7,237508.0,509197.0,13519.0,52.0
2018-08-30,798481940.6,231391.0,463657.0,14620.0,42.0
2018-08-31,867343981.1,237076.0,511307.0,12449.0,47.0
2018-09-01,530711688.3,213331.0,437404.0,11241.0,18.0
2018-09-02,446514389.4,187145.0,387889.0,13102.0,24.0
2018-09-03,724804467.1,222897.0,455957.0,13705.0,33.0
2018-09-04,846834354.7,232265.0,474899.0,13342.0,48.0
2018-09-05,945103849.4,246477.0,497298.0,14156.0,38.0
2018-09-06,1082892621.0,252261.0,501001.0,14088.0,40.0
2018-09-07,745568366.7,230790.0,539383.0,12664.0,645.0
2018-09-08,364549896.7,204428.0,414919.0,11549.0,182.0
2018-09-09,468243443.8,188912.0,387389.0,12560.0,48.0
2018-09-10,708849887.9,222866.0,451965.0,14374.0,43.0
2018-09-11,741261463.0,237571.0,474061.0,10880.0,41.0
2018-09-12,668389215.8,233275.0,461586.0,10741.0,24.0
2018-09-13,1248849239.0,234209.0,466217.0,11889.0,45.0
2018-09-14,739529758.1,223250.0,471373.0,11699.0,36.0
2018-09-15,374552271.6,211071.0,427958.0,11171.0,23.0
2018-09-16,284144583.4,179483.0,370212.0,12184.0,32.0
2018-09-17,572850819.1,240152.0,481968.0,18135.0,28.0
2018-09-18,609895983.0,244259.0,479309.0,15263.0,43.0
2018-09-19,707175800.3,251037.0,480228.0,13421.0,33.0
2018-09-20,682414738.5,253674.0,493141.0,12915.0,38.0
2018-09-21,984934175.4,273051.0,563131.0,12747.0,40.0
2018-09-22,463989750.2,225537.0,445042.0,11768.0,27.0
2018-09-23,335911295.1,200319.0,401264.0,13893.0,30.0
2018-09-24,512802846.6,237670.0,469029.0,16198.0,27.0
2018-09-25,852085846.9,252113.0,490589.0,13497.0,56.0
2018-09-26,753603397.1,243927.0,474080.0,11888.0,56.0
2018-09-27,820387842.8,248686.0,481908.0,11109.0,50.0
2018-09-28,916157415.9,254239.0,527058.0,10102.0,42.0
2018-09-29,463385867.6,218339.0,429819.0,9828.0,17.0
2018-09-30,420373521.3,208210.0,413889.0,9861.0,24.0
2018-10-01,687226380.3,242820.0,484983.0,9908.0,37.0
2018-10-02,826082619.4,244772.0,484847.0,10702.0,44.0
2018-10-03,739357175.8,242303.0,552113.0,9672.0,31.0
2018-10-04,669076735.7,243157.0,506880.0,9361.0,56.0
2018-10-05,627109174.2,244719.0,533087.0,8776.0,41.0
2018-10-06,388807367.7,214843.0,441965.0,7699.0,43.0
2018-10-07,250377608.1,219731.0,444618.0,7645.0,36.0
2018-10-08,629275555.9,248041.0,477298.0,10673.0,43.0
2018-10-09,703382178.2,235862.0,463257.0,12687.0,38.0
2018-10-10,752875717.2,244945.0,482435.0,9488.0,24.0
2018-10-11,887230191.3,262467.0,499968.0,9063.0,40.0
2018-10-12,795636845.8,243174.0,498115.0,8846.0,24.0
2018-10-13,367758599.9,205097.0,400481.0,7582.0,31.0
2018-10-14,398408927.2,191259.0,378043.0,7860.0,38.0
2018-10-15,1406050478.0,266945.0,502796.0,10030.0,60.0
2018-10-16,881840150.1,257967.0,490756.0,9497.0,40.0
2018-10-17,727254416.7,260362.0,490531.0,8716.0,51.0
2018-10-18,865272971.5,253450.0,479720.0,8855.0,64.0
2018-10-19,835097399.7,253826.0,504471.0,9439.0,46.0
2018-10-20,688806312.5,227821.0,428970.0,8003.0,34.0
2018-10-21,291411405.4,211505.0,403199.0,8058.0,45.0
2018-10-22,729556262.8,255324.0,489860.0,11136.0,52.0
2018-10-23,726527353.6,253463.0,487826.0,9588.0,43.0
2018-10-24,772529022.5,254091.0,478551.0,10140.0,82.0
2018-10-25,813572560.0,254599.0,474715.0,9440.0,49.0
2018-10-26,744611642.3,253002.0,503384.0,8798.0,77.0
2018-10-27,380002708.1,233749.0,418914.0,7501.0,93.0
2018-10-28,458829452.7,219860.0,403764.0,7981.0,81.0
2018-10-29,894864910.1,269754.0,495174.0,9804.0,86.0
2018-10-30,627295099.1,283327.0,505404.0,11438.0,66.0
2018-10-31,803653185.5,288283.0,510367.0,12280.0,79.0
2018-11-01,806286749.0,281941.0,505058.0,12175.0,213.0
2018-11-02,870677656.7,292704.0,565269.0,11582.0,100.0
2018-11-03,366071278.7,249564.0,453208.0,9899.0,64.0
2018-11-04,525975032.8,229291.0,418053.0,9425.0,47.0
2018-11-05,749362381.0,293239.0,531376.0,10250.0,92.0
2018-11-06,750361150.5,285451.0,519342.0,10350.0,99.0
2018-11-07,854471221.9,293734.0,522948.0,9657.0,118.0
2018-11-08,773348007.5,277597.0,498004.0,12575.0,118.0
2018-11-09,836981702.0,283896.0,541364.0,12319.0,107.0
2018-11-10,384259935.0,252499.0,448643.0,9244.0,107.0
2018-11-11,384049108.1,246991.0,422963.0,12704.0,99.0
2018-11-12,752483811.3,300006.0,510342.0,11375.0,103.0
2018-11-13,807686927.1,279160.0,491741.0,10957.0,109.0
2018-11-14,1181029259.0,292755.0,524970.0,10530.0,109.0
2018-11-15,2667893505.0,291525.0,523899.0,11302.0,90.0
2018-11-16,1082196428.0,283124.0,533315.0,9741.0,78.0
2018-11-17,490284413.2,262649.0,428640.0,9209.0,83.0
2018-11-18,353784045.7,239803.0,393876.0,9096.0,71.0
2018-11-19,1021796906.0,267971.0,470247.0,12711.0,75.0
2018-11-20,1475820952.0,288450.0,543711.0,13398.0,68.0
2018-11-21,1007014548.0,254942.0,472552.0,12924.0,42.0
2018-11-22,662090854.6,266116.0,467175.0,11126.0,49.0
2018-11-23,740000744.4,275261.0,479022.0,10881.0,48.0
2018-11-24,398983130.8,250017.0,406861.0,9525.0,27.0
2018-11-25,618633300.6,239256.0,410530.0,10776.0,32.0
2018-11-26,736626813.7,257062.0,469613.0,13317.0,49.0
2018-11-27,846867046.2,268533.0,462322.0,13557.0,55.0
2018-11-28,807058144.2,254456.0,454764.0,12004.0,27.0
2018-11-29,916066338.2,246226.0,461335.0,12139.0,34.0
2018-11-30,1613578164.0,250157.0,460123.0,13904.0,66.0
2018-12-01,689975479.9,241847.0,420225.0,9536.0,65.0
2018-12-02,348205860.3,222673.0,364379.0,9852.0,83.0
2018-12-03,1239335737.0,240652.0,426800.0,11454.0,88.0
2018-12-04,2465252204.0,270189.0,492965.0,12522.0,65.0
2018-12-05,1409782759.0,256501.0,438438.0,11530.0,29.0
2018-12-06,1426379106.0,279654.0,480400.0,11346.0,29.0
2018-12-07,751100109.5,253890.0,495221.0,11338.0,43.0
2018-12-08,368967391.6,231104.0,382550.0,9620.0,68.0
2018-12-09,279427828.5,238569.0,364579.0,9739.0,45.0
2018-12-10,526990901.5,258353.0,443067.0,10642.0,51.0
2018-12-11,729578613.4,251487.0,432511.0,10253.0,46.0
2018-12-12,548638941.8,261423.0,439270.0,10443.0,42.0
2018-12-13,597302477.0,268422.0,439018.0,12133.0,25.0
2018-12-14,523412561.2,275801.0,464524.0,12899.0,38.0
2018-12-15,290998236.3,262879.0,397644.0,8117.0,19.0
2018-12-16,315066374.4,226453.0,364388.0,8681.0,27.0
2018-12-17,540372096.1,298823.0,466784.0,11485.0,34.0
2018-12-18,717156551.8,266245.0,461773.0,9942.0,20.0
2018-12-19,893184813.8,302392.0,495568.0,9503.0,33.0
2018-12-20,823827197.3,287273.0,475406.0,8891.0,26.0
2018-12-21,810541683.5,280588.0,492726.0,8657.0,42.0
2018-12-22,303876048.6,251216.0,386813.0,8439.0,25.0
2018-12-23,390737504.9,250739.0,371648.0,8644.0,40.0
