Date,BalanceSheet_global,BTC_USD,Mining_Difficulty,USD_OnChain_Volume,GDP_usa,HashRate,M2_Liquidity,Dollar_Index,QQQ,GLD,TLT,10YR_USA,VIX,OIL_USD,Miners_Revenue_USD,Nr_Tx_Block,Nr_Transactions,Nr_Addresses,BTC_Supply,L1.BalanceSheet_global,L2.BalanceSheet_global,L1.BTC_USD,L2.BTC_USD,L1.Mining_Difficulty,L2.Mining_Difficulty,L1.USD_OnChain_Volume,L2.USD_OnChain_Volume,L1.GDP_usa,L2.GDP_usa,L1.HashRate,L2.HashRate,L1.M2_Liquidity,L2.M2_Liquidity,L1.Dollar_Index,L2.Dollar_Index,L1.QQQ,L2.QQQ,L1.GLD,L2.GLD,L1.TLT,L2.TLT,L1.10YR_USA,L2.10YR_USA,L1.VIX,L2.VIX,L1.OIL_USD,L2.OIL_USD,L1.Miners_Revenue_USD,L2.Miners_Revenue_USD,L1.Nr_Tx_Block,L2.Nr_Tx_Block,L1.Nr_Transactions,L2.Nr_Transactions,L1.Nr_Addresses,L2.Nr_Addresses,L1.BTC_Supply,L2.BTC_Supply
2013-11-08,4.142889699178146,2.550228353055094,8.708361180976368,7.924411498107881,4.235382444261701,3.528658940711959,4.040511358152207,1.9096095055941158,1.8763428066749732,2.094401240317209,1.8972172941759102,0.4387005410454837,1.1105896974565979,1.9758911293967103,6.0025996240137385,2.645385604864861,4.772490403229669,5.028083007017838,7.077912702949456,4.14471374782304,4.1432195358962565,2.3292554643796377,2.2964019016921435,8.59209765265795,8.427699064820546,7.491586216329098,7.872520455593207,4.235371332468067,4.235360220390121,3.5672973723792833,3.504356425300657,4.037298979924027,4.040452011819768,1.9070349705423506,1.8986154990900448,1.8777610979295762,1.8782329512167146,2.1036326947697126,2.1154773965365794,1.9087384407801133,1.9160796336970702,0.41830127234987513,0.3984608532485991,1.1231980662993828,1.1169396516132521,1.9759370452848475,1.9905608232216052,6.039850727089889,6.1283557078266195,2.338715016480814,2.388380891686453,4.656778351443576,4.759448753958189,4.857012689716561,4.906378145818019,7.076818784496512,7.075625419274582
2013-11-15,4.144189788086902,2.6374096678509504,8.708361180976368,8.041149372484698,4.2353935557710365,3.616994904148831,4.03984621555221,1.9076262851694177,1.883750779588223,2.09454100039075,1.902725649699058,0.4328090227682573,1.086003690668651,1.9723879821591148,6.296509844786819,2.5646090309309004,4.784717118970955,5.0093488968593505,7.079021975536215,4.142889699178146,4.14471374782304,2.550228353055094,2.3292554643796377,8.708361180976368,8.59209765265795,7.924411498107881,7.491586216329098,4.235382444261701,4.235371332468067,3.528658940711959,3.5672973723792833,4.040511358152207,4.037298979924027,1.9096095055941158,1.9070349705423506,1.8763428066749732,1.8777610979295762,2.094401240317209,2.1036326947697126,1.8972172941759102,1.9087384407801133,0.4387005410454837,0.41830127234987513,1.1105896974565979,1.1231980662993828,1.9758911293967103,1.9759370452848475,6.0025996240137385,6.039850727089889,2.645385604864861,2.338715016480814,4.772490403229669,4.656778351443576,5.028083007017838,4.857012689716561,7.077912702949456,7.076818784496512
2013-11-22,4.1441638156252605,2.9041743682841634,8.784961368468277,8.556109723731874,4.23540466699609,3.7015155752768374,4.040720983601194,1.9069273423825717,1.88390599511221,2.0788916132089943,1.899312185960535,0.4396484443124554,1.0884904782902363,1.9769915285364972,6.525073346263496,2.650663245371141,4.8861916922786905,5.138952863351496,7.080091405293795,4.144189788086902,4.142889699178146,2.6374096678509504,2.550228353055094,8.708361180976368,8.708361180976368,8.041149372484698,7.924411498107881,4.2353935557710365,4.235382444261701,3.616994904148831,3.528658940711959,4.03984621555221,4.040511358152207,1.9076262851694177,1.9096095055941158,1.883750779588223,1.8763428066749732,2.09454100039075,2.094401240317209,1.902725649699058,1.8972172941759102,0.4328090227682573,0.4387005410454837,1.086003690668651,1.1105896974565979,1.9723879821591148,1.9758911293967103,6.296509844786819,6.0025996240137385,2.5646090309309004,2.645385604864861,4.784717118970955,4.772490403229669,5.0093488968593505,5.028083007017838,7.079021975536215,7.077912702949456
2013-11-29,4.146614780643322,2.9725962106089776,8.849670140667449,8.556109723731874,4.2354157779368755,3.813287987838968,4.039068926136758,1.9067658911834666,1.8928111932101765,2.081707259116723,1.901563265046953,0.437909025566648,1.1367205611100493,1.967173428673234,6.668624975610675,2.716601558785215,4.95464766191401,5.21024894150786,7.081170817307256,4.1441638156252605,4.144189788086902,2.9041743682841634,2.6374096678509504,8.784961368468277,8.708361180976368,8.556109723731874,8.041149372484698,4.23540466699609,4.2353935557710365,3.7015155752768374,3.616994904148831,4.040720983601194,4.03984621555221,1.9069273423825717,1.9076262851694177,1.88390599511221,1.883750779588223,2.0788916132089943,2.09454100039075,1.899312185960535,1.902725649699058,0.4396484443124554,0.4328090227682573,1.0884904782902363,1.086003690668651,1.9769915285364972,1.9723879821591148,6.525073346263496,6.296509844786819,2.650663245371141,2.5646090309309004,4.8861916922786905,4.784717118970955,5.138952863351496,5.0093488968593505,7.080091405293795,7.079021975536215
2013-12-06,4.147496853993604,2.9268669879873825,8.849670140667449,8.453989634876203,4.235426888593406,3.8703987147336467,4.042551887437769,1.904553244814349,1.8941769196940141,2.0739015694939753,1.8964453679539592,0.45984462687278843,1.1395642649744706,1.9896722544101588,6.668624975610675,2.539865906213066,4.857929241175827,5.155254030065438,7.082321216902868,4.146614780643322,4.1441638156252605,2.9725962106089776,2.9041743682841634,8.849670140667449,8.784961368468277,8.556109723731874,8.556109723731874,4.2354157779368755,4.23540466699609,3.813287987838968,3.7015155752768374,4.039068926136758,4.040720983601194,1.9067658911834666,1.9069273423825717,1.8928111932101765,1.88390599511221,2.081707259116723,2.0788916132089943,1.901563265046953,1.899312185960535,0.437909025566648,0.4396484443124554,1.1367205611100493,1.0884904782902363,1.967173428673234,1.9769915285364972,6.668624975610675,6.525073346263496,2.716601558785215,2.650663245371141,4.95464766191401,4.8861916922786905,5.21024894150786,5.138952863351496,7.081170817307256,7.080091405293795
2013-12-13,4.148607759586941,2.9716329740336933,8.958253632868649,8.042710335736345,4.235437998965699,3.8748078396772097,4.0442770660653835,1.9042285113829849,1.8883303240476936,2.076931564563819,1.8976672696974106,0.45757915161696744,1.1975562194607774,1.9849771195554438,6.644430901324854,2.5405319936636137,4.778578096792408,5.086260145091594,7.083450659048825,4.147496853993604,4.146614780643322,2.9268669879873825,2.9725962106089776,8.849670140667449,8.849670140667449,8.453989634876203,8.556109723731874,4.235426888593406,4.2354157779368755,3.8703987147336467,3.813287987838968,4.042551887437769,4.039068926136758,1.904553244814349,1.9067658911834666,1.8941769196940141,1.8928111932101765,2.0739015694939753,2.081707259116723,1.8964453679539592,1.901563265046953,0.45984462687278843,0.437909025566648,1.1395642649744706,1.1367205611100493,1.9896722544101588,1.967173428673234,6.668624975610675,6.668624975610675,2.539865906213066,2.716601558785215,4.857929241175827,4.95464766191401,5.155254030065438,5.21024894150786,7.082321216902868,7.081170817307256
2013-12-20,4.149282324082945,2.812886630006218,8.958253632868649,8.119075081423375,4.235449109053766,3.9600511210837785,4.045244720478147,1.906227272921023,1.8980718242920476,2.0642333051799078,1.90202150912621,0.4604467965053976,1.1395642649744706,1.997036709548091,6.581607520015748,2.563047561215562,4.813467563524457,5.075152632812604,7.084687964827554,4.148607759586941,4.147496853993604,2.9716329740336933,2.9268669879873825,8.958253632868649,8.849670140667449,8.042710335736345,8.453989634876203,4.235437998965699,4.235426888593406,3.8748078396772097,3.8703987147336467,4.0442770660653835,4.042551887437769,1.9042285113829849,1.904553244814349,1.8883303240476936,1.8941769196940141,2.076931564563819,2.0739015694939753,1.8976672696974106,1.8964453679539592,0.45757915161696744,0.45984462687278843,1.1975562194607774,1.1395642649744706,1.9849771195554438,1.9896722544101588,6.644430901324854,6.668624975610675,2.5405319936636137,2.539865906213066,4.778578096792408,4.857929241175827,5.086260145091594,5.155254030065438,7.083450659048825,7.082321216902868
2013-12-27,4.149814371750554,2.9047425864344385,9.072221652939259,7.932017947199563,4.235460218857623,4.011705820394056,4.045979792430986,1.905202025364989,1.903162999993618,2.0686310738989597,1.893153133620143,0.4779889823133383,1.0955180436527672,2.001387522165507,6.602770818254057,2.456778476399138,4.721596299408674,5.041621616444829,7.0857551353983155,4.149282324082945,4.148607759586941,2.812886630006218,2.9716329740336933,8.958253632868649,8.958253632868649,8.119075081423375,8.042710335736345,4.235449109053766,4.235437998965699,3.9600511210837785,3.8748078396772097,4.045244720478147,4.0442770660653835,1.906227272921023,1.9042285113829849,1.8980718242920476,1.8883303240476936,2.0642333051799078,2.076931564563819,1.90202150912621,1.8976672696974106,0.4604467965053976,0.45757915161696744,1.1395642649744706,1.1975562194607774,1.997036709548091,1.9849771195554438,6.581607520015748,6.644430901324854,2.563047561215562,2.5405319936636137,4.813467563524457,4.778578096792408,5.075152632812604,5.086260145091594,7.084687964827554,7.083450659048825
2014-01-03,4.144440486589124,2.94657997990354,9.151823643982587,8.209297564139753,4.235471328377285,4.060457367155049,4.046428824980789,1.9073576130526788,1.8987742774364076,2.076604041916736,1.8946861355936406,0.4763968101306523,1.1386184411234836,1.9729430038738902,6.540147864107815,2.578361543997512,4.785187420029362,5.086608944572948,7.086801020565028,4.149814371750554,4.149282324082945,2.9047425864344385,2.812886630006218,9.072221652939259,8.958253632868649,7.932017947199563,8.119075081423375,4.235460218857623,4.235449109053766,4.011705820394056,3.9600511210837785,4.045979792430986,4.045244720478147,1.905202025364989,1.906227272921023,1.903162999993618,1.8980718242920476,2.0686310738989597,2.0642333051799078,1.893153133620143,1.90202150912621,0.4779889823133383,0.4604467965053976,1.0955180436527672,1.1395642649744706,2.001387522165507,1.997036709548091,6.602770818254057,6.581607520015748,2.456778476399138,2.563047561215562,4.721596299408674,4.813467563524457,5.041621616444829,5.075152632812604,7.0857551353983155,7.084687964827554
2014-01-10,4.14918534417659,2.9725962106089776,9.151823643982587,7.8430098940503825,4.236093989867643,4.1536211321977135,4.0484029561527395,1.9066582373893517,1.9020700427947708,2.080121207224041,1.904104855604226,0.45636601719921605,1.0842186990212137,1.967173428673234,6.656632863647993,2.4618851588629838,4.733726765399483,5.036880298247575,7.087941055555102,4.144440486589124,4.149814371750554,2.94657997990354,2.9047425864344385,9.151823643982587,9.072221652939259,8.209297564139753,7.932017947199563,4.235471328377285,4.235460218857623,4.060457367155049,4.011705820394056,4.046428824980789,4.045979792430986,1.9073576130526788,1.905202025364989,1.8987742774364076,1.903162999993618,2.076604041916736,2.0686310738989597,1.8946861355936406,1.893153133620143,0.4763968101306523,0.4779889823133383,1.1386184411234836,1.0955180436527672,1.9729430038738902,2.001387522165507,6.540147864107815,6.602770818254057,2.578361543997512,2.456778476399138,4.785187420029362,4.721596299408674,5.086608944572948,5.041621616444829,7.086801020565028,7.0857551353983155
2014-01-17,4.149852778614565,2.9514152379231655,9.252743097146729,7.8615431194831595,4.236715759906828,4.133880646732831,4.046538084399798,1.9098768294074873,1.9049457472634312,2.0825340539686876,1.9085328356191777,0.45132579354579805,1.0948203657055058,1.9748339676884195,6.532006554636279,2.5891997655493726,4.771043353494146,5.056298702014513,7.089064839629689,4.14918534417659,4.144440486589124,2.9725962106089776,2.94657997990354,9.151823643982587,9.151823643982587,7.8430098940503825,8.209297564139753,4.236093989867643,4.235471328377285,4.1536211321977135,4.060457367155049,4.0484029561527395,4.046428824980789,1.9066582373893517,1.9073576130526788,1.9020700427947708,1.8987742774364076,2.080121207224041,2.076604041916736,1.904104855604226,1.8946861355936406,0.45636601719921605,0.4763968101306523,1.0842186990212137,1.1386184411234836,1.967173428673234,1.9729430038738902,6.656632863647993,6.540147864107815,2.4618851588629838,2.578361543997512,4.733726765399483,4.785187420029362,5.036880298247575,5.086608944572948,7.087941055555102,7.086801020565028
2014-01-24,4.149852181945446,2.962156161749724,9.34120650863772,8.061285843022494,4.2373366410437345,4.3299086987627,4.045358190425278,1.9055800232935514,1.899275209617447,2.087390948248545,1.9166904812489616,0.43695731401156834,1.25863726811149,1.9851569185341726,6.660596919924794,2.540442035202416,4.8169038393756605,5.091213084979909,7.090179548255336,4.149852778614565,4.14918534417659,2.9514152379231655,2.9725962106089776,9.252743097146729,9.151823643982587,7.8615431194831595,7.8430098940503825,4.236715759906828,4.236093989867643,4.133880646732831,4.1536211321977135,4.046538084399798,4.0484029561527395,1.9098768294074873,1.9066582373893517,1.9049457472634312,1.9020700427947708,2.0825340539686876,2.080121207224041,1.9085328356191777,1.904104855604226,0.45132579354579805,0.45636601719921605,1.0948203657055058,1.0842186990212137,1.9748339676884195,1.967173428673234,6.532006554636279,6.656632863647993,2.5891997655493726,2.4618851588629838,4.771043353494146,4.733726765399483,5.056298702014513,5.036880298247575,7.089064839629689,7.087941055555102
2014-01-31,4.151498510466631,2.9725962106089776,9.34120650863772,7.728046199201027,4.2379566358163405,4.302470450415761,4.04270149075266,1.9099302418138893,1.89691555289806,2.0795068315810843,1.9199111130549675,0.4261858224502239,1.265053784904445,1.9889600608739453,6.624554542088144,2.515276162583398,4.780093985592935,5.118129091250051,7.091199003825585,4.149852181945446,4.149852778614565,2.962156161749724,2.9514152379231655,9.34120650863772,9.252743097146729,8.061285843022494,7.8615431194831595,4.2373366410437345,4.236715759906828,4.3299086987627,4.133880646732831,4.045358190425278,4.046538084399798,1.9055800232935514,1.9098768294074873,1.899275209617447,1.9049457472634312,2.087390948248545,2.0825340539686876,1.9166904812489616,1.9085328356191777,0.43695731401156834,0.45132579354579805,1.25863726811149,1.0948203657055058,1.9851569185341726,1.9748339676884195,6.660596919924794,6.532006554636279,2.540442035202416,2.5891997655493726,4.8169038393756605,4.771043353494146,5.091213084979909,5.056298702014513,7.090179548255336,7.089064839629689
2014-02-07,4.151825920259849,2.8423907894659552,9.418534032843937,8.080035894318254,4.238575746751769,4.332464095826348,4.044896299900762,1.906819728606826,1.9020700427947708,2.0869645673679496,1.9150016577659277,0.4273237786156492,1.1844074843288002,1.9994785217367246,6.510534776206904,2.6579436531349576,4.848275351305249,5.152511551079059,7.092282796929979,4.151498510466631,4.149852181945446,2.9725962106089776,2.962156161749724,9.34120650863772,9.34120650863772,7.728046199201027,8.061285843022494,4.2379566358163405,4.2373366410437345,4.302470450415761,4.3299086987627,4.04270149075266,4.045358190425278,1.9099302418138893,1.9055800232935514,1.89691555289806,1.899275209617447,2.0795068315810843,2.087390948248545,1.9199111130549675,1.9166904812489616,0.4261858224502239,0.43695731401156834,1.265053784904445,1.25863726811149,1.9889600608739453,1.9851569185341726,6.624554542088144,6.660596919924794,2.515276162583398,2.540442035202416,4.780093985592935,4.8169038393756605,5.118129091250051,5.091213084979909,7.091199003825585,7.090179548255336
2014-02-14,4.152721645801134,2.631118941412462,9.418534032843937,7.912348869936159,4.239193976366353,4.396013518860169,4.0468189110389226,1.9037951278549072,1.9143804383762817,2.1043163697235308,1.9141468430111774,0.4387005410454837,1.1325798378928869,2.001300946234392,6.525186669714377,2.59338466420162,4.8744180314493475,5.158389634652172,7.09332360759263,4.151825920259849,4.151498510466631,2.8423907894659552,2.9725962106089776,9.418534032843937,9.34120650863772,8.080035894318254,7.728046199201027,4.238575746751769,4.2379566358163405,4.332464095826348,4.302470450415761,4.044896299900762,4.04270149075266,1.906819728606826,1.9099302418138893,1.9020700427947708,1.89691555289806,2.0869645673679496,2.0795068315810843,1.9150016577659277,1.9199111130549675,0.4273237786156492,0.4261858224502239,1.1844074843288002,1.265053784904445,1.9994785217367246,1.9889600608739453,6.510534776206904,6.624554542088144,2.6579436531349576,2.515276162583398,4.848275351305249,4.780093985592935,5.152511551079059,5.118129091250051,7.092282796929979,7.091199003825585
2014-02-21,4.15347379556927,2.047508505594012,9.495485110520955,7.776830075024163,4.239811327165693,4.417240511015323,4.04871363808097,1.9043909084501345,1.9149603513755,2.1057826040475263,1.9145133463649564,0.43679850508112056,1.1667260646084001,2.009450882830381,6.40033156658607,2.6594532995455094,4.841296887490282,5.194236748723829,7.094398623711966,4.152721645801134,4.151825920259849,2.631118941412462,2.8423907894659552,9.418534032843937,9.418534032843937,7.912348869936159,8.080035894318254,4.239193976366353,4.238575746751769,4.396013518860169,4.332464095826348,4.0468189110389226,4.044896299900762,1.9037951278549072,1.906819728606826,1.9143804383762817,1.9020700427947708,2.1043163697235308,2.0869645673679496,1.9141468430111774,1.9150016577659277,0.4387005410454837,0.4273237786156492,1.1325798378928869,1.1844074843288002,2.001300946234392,1.9994785217367246,6.525186669714377,6.510534776206904,2.59338466420162,2.6579436531349576,4.8744180314493475,4.848275351305249,5.158389634652172,5.152511551079059,7.09332360759263,7.092282796929979
2014-02-28,4.153267231976369,2.758866493389423,9.581576930761623,8.003854365894648,4.24042780164472,4.552180898793806,4.046713622328199,1.9018940253287389,1.9187349996214798,2.1059187496330694,1.9221809426354566,0.42455497536013526,1.146128035678238,2.0111050143131637,6.532467256465404,2.5892149684474406,4.846893543316625,5.162474790438118,7.09549190021522,4.15347379556927,4.152721645801134,2.047508505594012,2.631118941412462,9.495485110520955,9.418534032843937,7.776830075024163,7.912348869936159,4.239811327165693,4.239193976366353,4.417240511015323,4.396013518860169,4.04871363808097,4.0468189110389226,1.9043909084501345,1.9037951278549072,1.9149603513755,1.9143804383762817,2.1057826040475263,2.1043163697235308,1.9145133463649564,1.9141468430111774,0.43679850508112056,0.4387005410454837,1.1667260646084001,1.1325798378928869,2.009450882830381,2.001300946234392,6.40033156658607,6.525186669714377,2.6594532995455094,2.59338466420162,4.841296887490282,4.8744180314493475,5.194236748723829,5.158389634652172,7.094398623711966,7.09332360759263
2014-03-07,4.155755994523702,2.790095074610133,9.581576930761623,8.556109723731874,4.241043402287755,4.50073952067771,4.0495048724861284,1.901567296678533,1.919647345172976,2.1108925884818683,1.9123793680863204,0.4456041973355977,1.1495270031871487,2.0110627024818983,6.668624975610675,2.6393004329375085,4.8594085209775635,5.195722579074371,7.096428547941176,4.153267231976369,4.15347379556927,2.758866493389423,2.047508505594012,9.581576930761623,9.495485110520955,8.003854365894648,7.776830075024163,4.24042780164472,4.239811327165693,4.552180898793806,4.417240511015323,4.046713622328199,4.04871363808097,1.9018940253287389,1.9043909084501345,1.9187349996214798,1.9149603513755,2.1059187496330694,2.1057826040475263,1.9221809426354566,1.9145133463649564,0.42455497536013526,0.43679850508112056,1.146128035678238,1.1667260646084001,2.0111050143131637,2.009450882830381,6.532467256465404,6.40033156658607,2.5892149684474406,2.6594532995455094,4.846893543316625,4.841296887490282,5.162474790438118,5.194236748723829,7.09549190021522,7.094398623711966
2014-03-14,4.156115846126702,2.7881895902228835,9.62841119804338,8.138338732054452,4.2416581315685695,4.46787211706598,4.051580815079889,1.9000392488343696,1.9106316177921918,2.12417807538995,1.9230343062421589,0.4224256732394428,1.250907692263361,1.9951523742109774,6.34958050725177,2.7250453224825235,4.848896963449609,5.131291376823908,7.097419575675017,4.155755994523702,4.153267231976369,2.790095074610133,2.758866493389423,9.581576930761623,9.581576930761623,8.556109723731874,8.003854365894648,4.241043402287755,4.24042780164472,4.50073952067771,4.552180898793806,4.0495048724861284,4.046713622328199,1.901567296678533,1.9018940253287389,1.919647345172976,1.9187349996214798,2.1108925884818683,2.1059187496330694,1.9123793680863204,1.9221809426354566,0.4456041973355977,0.42455497536013526,1.1495270031871487,1.146128035678238,2.0110627024818983,2.0111050143131637,6.668624975610675,6.532467256465404,2.6393004329375085,2.5892149684474406,4.8594085209775635,4.846893543316625,5.195722579074371,5.162474790438118,7.096428547941176,7.09549190021522
2014-03-21,4.156995769440883,2.740046724051494,9.62841119804338,7.915920797978902,4.242271991950447,4.5825358916810695,4.053066913388367,1.9036867350453568,1.9132369370807158,2.108801728248628,1.921872105471527,0.43933269383026263,1.1760912590556813,1.997648450898534,6.561255459144809,2.59435095953924,4.8638639037571565,5.197161972649901,7.098429986502315,4.156115846126702,4.155755994523702,2.7881895902228835,2.790095074610133,9.62841119804338,9.581576930761623,8.138338732054452,8.556109723731874,4.2416581315685695,4.241043402287755,4.46787211706598,4.50073952067771,4.051580815079889,4.0495048724861284,1.9000392488343696,1.901567296678533,1.9106316177921918,1.919647345172976,2.12417807538995,2.1108925884818683,1.9230343062421589,1.9123793680863204,0.4224256732394428,0.4456041973355977,1.250907692263361,1.1495270031871487,1.9951523742109774,2.0110627024818983,6.34958050725177,6.668624975610675,2.7250453224825235,2.6393004329375085,4.848896963449609,4.8594085209775635,5.131291376823908,5.195722579074371,7.097419575675017,7.096428547941176
2014-03-28,4.15685231266598,2.6835963165363483,9.699565499091795,7.959278937392818,4.242884985886238,4.65846270759073,4.051445813441348,1.9040660535674856,1.9036154647494286,2.0953785910477865,1.9264226911116407,0.43328966809043284,1.1586639762152329,2.007192815735491,6.4054759296298736,2.5860373313264775,4.826586579609077,5.1986598356449765,7.099497632702221,4.156995769440883,4.156115846126702,2.740046724051494,2.7881895902228835,9.62841119804338,9.62841119804338,7.915920797978902,8.138338732054452,4.242271991950447,4.2416581315685695,4.5825358916810695,4.46787211706598,4.053066913388367,4.051580815079889,1.9036867350453568,1.9000392488343696,1.9132369370807158,1.9106316177921918,2.108801728248628,2.12417807538995,1.921872105471527,1.9230343062421589,0.43933269383026263,0.4224256732394428,1.1760912590556813,1.250907692263361,1.997648450898534,1.9951523742109774,6.561255459144809,6.34958050725177,2.59435095953924,2.7250453224825235,4.8638639037571565,4.848896963449609,5.197161972649901,5.131291376823908,7.098429986502315,7.097419575675017
2014-04-04,4.157606937943465,2.6477349580970673,9.699565499091795,7.7941265626272225,4.243497115818423,4.69920767528079,4.053239832680559,1.9053640588785938,1.9002097655604404,2.098885893196845,1.9239100790822523,0.43552586274186317,1.1448854194738916,2.00492294667568,6.395436043000852,2.5274778728486944,4.817512484211213,5.189509964588804,7.100585915556841,4.15685231266598,4.156995769440883,2.6835963165363483,2.740046724051494,9.699565499091795,9.62841119804338,7.959278937392818,7.915920797978902,4.242884985886238,4.242271991950447,4.65846270759073,4.5825358916810695,4.051445813441348,4.053066913388367,1.9040660535674856,1.9036867350453568,1.9036154647494286,1.9132369370807158,2.0953785910477865,2.108801728248628,1.9264226911116407,1.921872105471527,0.43328966809043284,0.43933269383026263,1.1586639762152329,1.1760912590556813,2.007192815735491,1.997648450898534,6.4054759296298736,6.561255459144809,2.5860373313264775,2.59435095953924,4.826586579609077,4.8638639037571565,5.1986598356449765,5.197161972649901,7.099497632702221,7.098429986502315
2014-04-11,4.158312859050926,2.6386290074039698,9.786731984132107,7.845304710839193,4.2440416337638975,4.656364371312886,4.056195686916524,1.9000938848616915,1.8886944335471836,2.1035642810951245,1.9329058714396763,0.41813549146695733,1.2312146654732499,2.0159462347145056,6.242822441683752,2.5898901419638123,4.817776846577486,5.1712524192435305,7.1015254035067885,4.157606937943465,4.15685231266598,2.6477349580970673,2.6835963165363483,9.699565499091795,9.699565499091795,7.7941265626272225,7.959278937392818,4.243497115818423,4.242884985886238,4.69920767528079,4.65846270759073,4.053239832680559,4.051445813441348,1.9053640588785938,1.9040660535674856,1.9002097655604404,1.9036154647494286,2.098885893196845,2.0953785910477865,1.9239100790822523,1.9264226911116407,0.43552586274186317,0.43328966809043284,1.1448854194738916,1.1586639762152329,2.00492294667568,2.007192815735491,6.395436043000852,6.4054759296298736,2.5274778728486944,2.5860373313264775,4.817512484211213,4.826586579609077,5.189509964588804,5.1986598356449765,7.100585915556841,7.099497632702221
2014-04-18,4.159400721881923,2.6862071244824106,9.843783406495545,7.6448263544995525,4.244585469848196,4.733354123618512,4.057099097526547,1.902166139232431,1.8993540886772189,2.0960405542954277,1.9302306133749176,0.4347285347778933,1.1258064469791091,2.0182843211337365,6.442850875975222,2.5517243951414073,4.755844377797332,5.109403038927901,7.102564900428253,4.158312859050926,4.157606937943465,2.6386290074039698,2.6477349580970673,9.786731984132107,9.699565499091795,7.845304710839193,7.7941265626272225,4.2440416337638975,4.243497115818423,4.656364371312886,4.69920767528079,4.056195686916524,4.053239832680559,1.9000938848616915,1.9053640588785938,1.8886944335471836,1.9002097655604404,2.1035642810951245,2.098885893196845,1.9329058714396763,1.9239100790822523,0.41813549146695733,0.43552586274186317,1.2312146654732499,1.1448854194738916,2.0159462347145056,2.00492294667568,6.242822441683752,6.395436043000852,2.5898901419638123,2.5274778728486944,4.817776846577486,4.817512484211213,5.1712524192435305,5.189509964588804,7.1015254035067885,7.100585915556841
2014-04-25,4.159538617280544,2.666976368509277,9.843783406495545,7.87839161548447,4.245128625776876,4.755073373311749,4.05478535945179,1.9018395737749632,1.8993037882199377,2.0984014233267314,1.9352527510514317,0.42586012705670095,1.1479853336452002,2.0025979741326245,6.494402873960172,2.6011642306489655,4.861235618634041,5.189507157373321,7.103558292336606,4.159400721881923,4.158312859050926,2.6862071244824106,2.6386290074039698,9.843783406495545,9.786731984132107,7.6448263544995525,7.845304710839193,4.244585469848196,4.2440416337638975,4.733354123618512,4.656364371312886,4.057099097526547,4.056195686916524,1.902166139232431,1.9000938848616915,1.8993540886772189,1.8886944335471836,2.0960405542954277,2.1035642810951245,1.9302306133749176,1.9329058714396763,0.4347285347778933,0.41813549146695733,1.1258064469791091,1.2312146654732499,2.0182843211337365,2.0159462347145056,6.442850875975222,6.242822441683752,2.5517243951414073,2.5898901419638123,4.755844377797332,4.817776846577486,5.109403038927901,5.1712524192435305,7.102564900428253,7.1015254035067885
2014-05-02,4.159432180050458,2.6567400614674077,9.903137329891205,7.678619596670058,4.245671103249103,4.830032370037984,4.050016080603039,1.9004763530555324,1.905805182495472,2.0971184158664053,1.9416557805527008,0.41346742641335893,1.110926237133339,1.998956449770337,6.437521550016673,2.5711878259862173,4.778013702018066,5.088384186097703,7.104529787525459,4.159538617280544,4.159400721881923,2.666976368509277,2.6862071244824106,9.843783406495545,9.843783406495545,7.87839161548447,7.6448263544995525,4.245128625776876,4.244585469848196,4.755073373311749,4.733354123618512,4.05478535945179,4.057099097526547,1.9018395737749632,1.902166139232431,1.8993037882199377,1.8993540886772189,2.0984014233267314,2.0960405542954277,1.9352527510514317,1.9302306133749176,0.42586012705670095,0.4347285347778933,1.1479853336452002,1.1258064469791091,2.0025979741326245,2.0182843211337365,6.494402873960172,6.442850875975222,2.6011642306489655,2.5517243951414073,4.861235618634041,4.755844377797332,5.189507157373321,5.109403038927901,7.103558292336606,7.102564900428253
2014-05-09,4.1602409335977715,2.6487989632713322,9.903137329891205,7.567906585092774,4.246212903957685,4.819691536699765,4.052089586862661,1.9025467876078686,1.9023666072268097,2.093771776158836,1.9359542913994348,0.4187982751160116,1.1112625162236194,1.9999565591017334,6.362687159391134,2.5910187514930074,4.8214676728712815,5.1347634236980895,7.105474417869278,4.159432180050458,4.159538617280544,2.6567400614674077,2.666976368509277,9.903137329891205,9.843783406495545,7.678619596670058,7.87839161548447,4.245671103249103,4.245128625776876,4.830032370037984,4.755073373311749,4.050016080603039,4.05478535945179,1.9004763530555324,1.9018395737749632,1.905805182495472,1.8993037882199377,2.0971184158664053,2.0984014233267314,1.9416557805527008,1.9352527510514317,0.41346742641335893,0.42586012705670095,1.110926237133339,1.1479853336452002,1.998956449770337,2.0025979741326245,6.437521550016673,6.494402873960172,2.5711878259862173,2.6011642306489655,4.778013702018066,4.861235618634041,5.088384186097703,5.189507157373321,7.104529787525459,7.103558292336606
