Date,BTC_Search,BTC_USD,Mining_Difficulty,USD_OnChain_Volume,M2_Liquidity,EUR_USD,JPY_USD,JPY_EUR,SPY,QQQ,EXSA,JPXN,IWDA,GLD,SLV,TLT,BND,Nr_Transactions,Nr_Addresses,BTC_PageViews,Crypto_PageViews,BTC_Supply
2014-09-20,,411.53,29829733124.0404,69769067.6690657,,,,,,,,,,,,,,63482.0,140496.0,,,13294275.0
2014-09-21,,401.62,29829733124.0404,48996895.6392646,,,,,,,,,,,,,,59800.0,183275.0,,,13298375.0
2014-09-22,,404.09,29829733124.0404,42521638.2295555,11427.3,1.2841421365737915,0.0091793648898601,0.0071499999612569,167.47042846679688,91.60069274902344,26.140625,42.283973693847656,32.44499969482422,116.8499984741211,17.079999923706055,89.90454864501953,62.37852478027344,73289.0,170784.0,,,13302575.0
2014-09-23,,436.86,29829733124.0404,62995661.6216471,,1.285148859024048,0.009195402264595,0.0071499999612569,166.5117950439453,91.3509750366211,25.825044631958008,42.242183685302734,32.185001373291016,117.5999984741211,17.06999969482422,90.46083068847656,62.40911102294922,77283.0,163696.0,,,13306325.0
2014-09-24,,423.77,29829733124.0404,54363322.6822921,,1.2853965759277344,0.0092130238190293,0.0071700001135468,167.8152313232422,92.33128356933594,26.02040100097656,42.46790313720703,32.435001373291016,117.0500030517578,16.989999771118164,89.9593505859375,62.37092590332031,74974.0,164370.0,,,13310225.0
2014-09-25,,412.29,29829733124.0404,55652977.4057686,,1.2778083086013794,0.0091477911919355,0.0071600000374019,165.1074676513672,90.38919067382812,25.74990463256836,42.42610168457031,32.23500061035156,117.38999938964844,16.829999923706055,91.0250015258789,62.523563385009766,78523.0,168665.0,,,13314525.0
2014-09-26,,404.46,34661425923.9769,49136203.6570863,,1.2757054567337036,0.0092072552070021,0.0072200000286102,166.41928100585938,91.3509750366211,25.86260986328125,42.76885223388672,32.30500030517578,117.05999755859376,16.899999618530273,90.89175415039062,62.462501525878906,72555.0,154395.0,,,13317875.0
2014-09-27,,399.02,34661425923.9769,36531959.6041089,,,,,,,,,,,,,,62973.0,141428.0,,,13321200.0
2014-09-28,,379.08,34661425923.9769,42864453.6617335,,,,,,,,,,,,,,62605.0,214115.0,,,13324475.0
2014-09-29,,376.77,34661425923.9769,67136042.446003,11441.2,1.2673146724700928,0.0091398488730192,0.0072099999524652,166.11656188964844,91.2307586669922,25.772441864013672,42.401023864746094,32.29499816894531,117.02999877929688,16.780000686645508,91.62049865722656,62.53884506225586,77924.0,159257.0,,,13327900.0
2014-09-30,,388.17,34661425923.9769,60996714.1349293,,1.269083857536316,0.0091416034847497,0.0071999998763203,165.6792755126953,91.36023712158205,25.84758186340332,42.04991149902344,32.53499984741211,116.20999908447266,16.350000381469727,91.10332489013672,62.523563385009766,78006.0,184878.0,,,13331725.0
2014-10-01,3,382.84,34661425923.9769,54912566.8358412,,1.262833595275879,0.0091190952807664,0.0072200000286102,163.4340362548828,89.89907836914062,25.674766540527344,41.60683822631836,32.22999954223633,116.7699966430664,16.479999542236328,92.86994934082033,62.79199981689453,78779.0,184302.0,,,13335600.0
2014-10-02,,375.14,34661425923.9769,48748431.4820063,,1.2624191045761108,0.0091726295650005,0.0072699999436736,163.45924377441406,89.89907836914062,25.07365608215332,40.65381240844727,31.575000762939453,116.73999786376952,16.40999984741211,92.0608901977539,62.74604797363281,72059.0,156333.0,,,13339025.0
2014-10-03,,363.45,34661425923.9769,66852542.6458768,,1.2670577764511108,0.0092146359384059,0.0072699999436736,165.25885009765625,90.78688049316406,25.07365608215332,41.18048477172852,32.279998779296875,114.61000061035156,16.1200008392334,92.4536361694336,62.70784378051758,75121.0,150088.0,,,13342700.0
2014-10-04,,335.32,34661425923.9769,66535066.0645811,,,,,,,,,,,,,,66632.0,140633.0,,,13346550.0
2014-10-05,,322.86,34661425923.9769,92477268.0892905,,,,,,,,,,,,,,67330.0,220026.0,,,13350775.0
2014-10-06,,331.55,34661425923.9769,80988142.7512992,11547.1,1.2513607740402222,0.0091073019430041,0.0072800000198185,165.06544494628906,90.5926742553711,25.366697311401367,41.02164840698242,32.2599983215332,116.02999877929688,16.600000381469727,92.50860595703124,62.85313034057617,78049.0,157072.0,,,13354800.0
2014-10-07,,331.65,34661425923.9769,47638457.5232833,,1.264606237411499,0.009185436181724,0.0072599998675286,162.5174560546875,89.30717468261719,24.953432083129883,40.946414947509766,31.81999969482422,116.36000061035156,16.479999542236328,93.757568359375,63.01369857788086,79069.0,171824.0,,,13358150.0
2014-10-08,,350.87,34661425923.9769,69005745.9237773,,1.266800880432129,0.0092530902475118,0.007309999782592,165.3597412109375,91.04579162597656,24.750566482543945,40.8795280456543,31.48500061035156,117.47000122070312,16.68000030517578,93.78109741210938,63.18191909790039,78818.0,161782.0,,,13361750.0
2014-10-09,,360.91,35002482026.1332,85991718.2452999,,1.2743074893951416,0.0092483842745423,0.0072599998675286,162.0801239013672,89.57540130615234,24.652889251708984,40.11042404174805,31.625,117.63999938964844,16.6200008392334,93.3726577758789,63.08251953125,82789.0,159411.0,,,13365450.0
2014-10-10,,361.71,35002482026.1332,85379578.5812858,,1.2689067125320437,0.0092738568782806,0.007309999782592,160.2301025390625,87.33740234375,24.292217254638672,39.98504257202149,31.149999618530277,117.58999633789062,16.639999389648438,94.29959106445312,63.136024475097656,81058.0,171643.0,,,13369325.0
2014-10-11,,361.22,35002482026.1332,57514257.6353742,,,,,,,,,,,,,,65020.0,139081.0,,,13372925.0
2014-10-12,,373.17,35002482026.1332,43223248.0300556,,,,,,,,,,,,,,63509.0,211008.0,,,13376625.0
2014-10-13,,387.32,35002482026.1332,79273802.6886158,11547.5,1.263982892036438,0.0093163652345538,0.0073699997738003,157.59796142578125,85.96871185302734,24.26216506958008,39.157413482666016,30.88500022888184,118.5199966430664,16.729999542236328,94.87298583984376,63.31955337524414,77942.0,181958.0,,,13380500.0
2014-10-14,,397.1,35002482026.1332,90819557.1455253,,1.272394061088562,0.0093402946367859,0.0073400000110268,157.84188842773438,85.97792053222656,24.284698486328125,39.48344039916992,30.78499984741211,118.58999633789062,16.68000030517578,95.49351501464844,63.40364837646485,81364.0,172300.0,,,13383800.0
2014-10-15,,393.17,35002482026.1332,65446571.523602,,1.2639029026031494,0.0093184486031532,0.0073699997738003,156.77386474609375,85.42308044433594,23.570894241333008,39.04037094116211,29.875,118.98999786376952,16.709999084472656,96.24761962890624,63.54893493652344,76257.0,180663.0,,,13387575.0
2014-10-16,,379.77,35002482026.1332,55565662.9343826,,1.2821663618087769,0.009435742162168,0.0073600001633167,156.6393280029297,84.88667297363281,23.428119659423828,38.96512985229492,30.01499938964844,119.22000122070312,16.670000076293945,95.63485717773438,63.44191360473633,75737.0,159050.0,,,13391275.0
2014-10-17,,380.48,35002482026.1332,57282139.2237851,,1.280442476272583,0.009398054331541,0.0073400000110268,158.48939514160156,86.00569152832031,24.081836700439453,38.99856948852539,30.655000686645508,118.98999786376952,16.579999923706055,95.1007308959961,63.39601516723633,70839.0,157606.0,,,13394825.0
2014-10-18,,390.88,35002482026.1332,42042079.7634936,,,,,,,,,,,,,,66477.0,,,,13398925.0
2014-10-19,,387.28,35002482026.1332,35915461.0972448,,,,,,,,,,,,,,63255.0,208126.0,,,13402250.0
2014-10-20,,380.39,35002482026.1332,52822876.420655,11560.2,1.274957299232483,0.0093332342803478,0.0073199998587369,160.02830505371094,87.29114532470703,23.95409393310547,40.17731094360352,30.57999992370605,119.8000030517578,16.729999542236328,95.44636535644533,63.449554443359375,82700.0,166994.0,,,13405675.0
2014-10-21,,382.35,35002482026.1332,45721122.5623365,,1.2795250415802002,0.0093536619096994,0.007309999782592,163.1985626220703,89.58467864990234,24.43497657775879,39.85962677001953,31.2450008392334,120.0199966430664,16.809999465942383,94.68443298339844,63.35774230957031,81651.0,174424.0,,,13409500.0
