Date,BalanceSheet_global,BalanceSheet_usa,BTC_USD,Mining_Difficulty,USD_OnChain_Volume,GDP_usa,HashRate,M2_Liquidity,EURUSD=X,DX-Y.NYB,SPY,QQQ,IWDA.AS,GLD,TLT,^TNX,^VIX,Miners_Revenue_USD,Nr_Tx_Block,Nr_Transactions,Nr_Addresses,BTC_PageViews,Crypto_PageViews,BTC_Supply,L1.BalanceSheet_global,L2.BalanceSheet_global,L1.BalanceSheet_usa,L2.BalanceSheet_usa,L1.BTC_USD,L2.BTC_USD,L1.Mining_Difficulty,L2.Mining_Difficulty,L1.USD_OnChain_Volume,L2.USD_OnChain_Volume,L1.GDP_usa,L2.GDP_usa,L1.HashRate,L2.HashRate,L1.M2_Liquidity,L2.M2_Liquidity,L1.EURUSD=X,L2.EURUSD=X,L1.DX-Y.NYB,L2.DX-Y.NYB,L1.SPY,L2.SPY,L1.QQQ,L2.QQQ,L1.IWDA.AS,L2.IWDA.AS,L1.GLD,L2.GLD,L1.TLT,L2.TLT,L1.^TNX,L2.^TNX,L1.^VIX,L2.^VIX,L1.Miners_Revenue_USD,L2.Miners_Revenue_USD,L1.Nr_Tx_Block,L2.Nr_Tx_Block,L1.Nr_Transactions,L2.Nr_Transactions,L1.Nr_Addresses,L2.Nr_Addresses,L1.BTC_PageViews,L2.BTC_PageViews,L1.Crypto_PageViews,L2.Crypto_PageViews,L1.BTC_Supply,L2.BTC_Supply
2017-05-19,4.211254353320266,6.650026452412974,3.29269900304393,11.748165453103002,8.926952006271655,4.291276733292956,6.6594554199192055,4.130028046278044,0.04585399825853077,1.9874428117570138,2.324273818376883,2.1171228500264347,1.6352826410675996,2.0770043323434404,2.0153988620494614,0.351216323200785,1.0806264855458074,6.682637440836412,3.2896297330265187,5.504473581074216,5.801827506317603,4.587284316492772,2.2278867046136734,7.213251719963649,4.209472330948589,4.210053256963036,6.6506434613159895,6.6504285646350905,3.226958018249189,3.1783350979335925,11.748165453103002,11.717649303217549,8.788040399216673,8.771232362210787,4.290842690182931,4.2904082128470105,6.632132292707971,6.524685132285303,4.129432074155575,4.128702910174751,0.03602808233787712,0.04066285040829643,1.9967305154351527,1.994097096305704,2.325493157940007,2.326799521145712,2.119510886079323,2.1161766457250963,1.6442908361091608,1.641672370200128,2.0675543835001196,2.0682229872752855,2.0071768464445263,2.0068189803467718,0.3682868919972143,0.3714373170519109,1.0170333233689532,1.0240749747685276,6.603157725280156,6.4760706539269695,3.3144937599910067,3.316235365880025,5.502014480827469,5.4268250761792745,5.7785629111523376,5.719024520348587,4.5979802352006205,4.227886704613674,1.9030899869919435,1.9084850188786497,7.212891097611914,7.212522854225053
2017-05-26,4.211598117356617,6.65039029352109,3.3511950653556366,11.77518935839682,9.015753588841646,4.29171034304417,6.656326907982926,4.129277309831823,0.04963514293173622,1.9885589636823198,2.3304261597293596,2.1276438067774954,1.639486474069485,2.0811311904304532,2.014590652928747,0.3521825181113625,0.9916690259566268,6.767720762262077,3.33819600026552,5.5228874310831175,5.8072108774449225,4.789559560944088,2.110589710299249,7.213615694631552,4.211254353320266,4.209472330948589,6.650026452412974,6.6506434613159895,3.29269900304393,3.226958018249189,11.748165453103002,11.748165453103002,8.926952006271655,8.788040399216673,4.291276733292956,4.290842690182931,6.6594554199192055,6.632132292707971,4.130028046278044,4.129432074155575,0.04585399825853077,0.03602808233787712,1.9874428117570138,1.9967305154351527,2.324273818376883,2.325493157940007,2.1171228500264347,2.119510886079323,1.6352826410675996,1.6442908361091608,2.0770043323434404,2.0675543835001196,2.0153988620494614,2.0071768464445263,0.351216323200785,0.3682868919972143,1.0806264855458074,1.0170333233689532,6.682637440836412,6.603157725280156,3.2896297330265187,3.3144937599910067,5.504473581074216,5.502014480827469,5.801827506317603,5.7785629111523376,4.587284316492772,4.5979802352006205,2.2278867046136734,1.9030899869919435,7.213251719963649,7.212891097611914
2017-06-02,4.2102747750976475,6.649326484343186,3.3966525906856035,11.77518935839682,8.858627755411918,4.29214352030106,6.635988332949764,4.128825598616925,0.04982993505602373,1.985516293333946,2.334823988901047,2.1344786053714655,1.6405807973931419,2.084969290654679,2.022971970304336,0.33425262621994545,0.9890046156985368,6.746815780965907,3.2694793585028825,5.43383221428732,5.72799808315813,4.448025752873446,2.0293837776852097,7.213994953039007,4.211598117356617,4.211254353320266,6.65039029352109,6.650026452412974,3.3511950653556366,3.29269900304393,11.77518935839682,11.748165453103002,9.015753588841646,8.926952006271655,4.29171034304417,4.291276733292956,6.656326907982926,6.6594554199192055,4.129277309831823,4.130028046278044,0.04963514293173622,0.04585399825853077,1.9885589636823198,1.9874428117570138,2.3304261597293596,2.324273818376883,2.1276438067774954,2.1171228500264347,1.639486474069485,1.6352826410675996,2.0811311904304532,2.0770043323434404,2.014590652928747,2.0153988620494614,0.3521825181113625,0.351216323200785,0.9916690259566268,1.0806264855458074,6.767720762262077,6.682637440836412,3.33819600026552,3.2896297330265187,5.5228874310831175,5.504473581074216,5.8072108774449225,5.801827506317603,4.789559560944088,4.587284316492772,2.110589710299249,2.2278867046136734,7.213615694631552,7.213251719963649
2017-06-09,4.211054540041653,6.64957268179396,3.4489272747591,11.8317163114295,8.835992011616959,4.292576265925531,6.707139377491173,4.1320931139831085,0.04862844137491793,1.9879789008873279,2.333470121776336,2.123813522692528,1.6436993796916888,2.0811311904304532,2.0187335743184964,0.3422252060057369,1.0293837699436115,6.826331214424129,3.2715554380687997,5.450532385361969,5.757369454016923,4.420285884941918,2.0253058652647704,7.21437586878729,4.2102747750976475,4.211598117356617,6.649326484343186,6.65039029352109,3.3966525906856035,3.3511950653556366,11.77518935839682,11.77518935839682,8.858627755411918,9.015753588841646,4.29214352030106,4.29171034304417,6.635988332949764,6.656326907982926,4.128825598616925,4.129277309831823,0.04982993505602373,0.04963514293173622,1.985516293333946,1.9885589636823198,2.334823988901047,2.3304261597293596,2.1344786053714655,2.1276438067774954,1.6405807973931419,1.639486474069485,2.084969290654679,2.0811311904304532,2.022971970304336,2.014590652928747,0.33425262621994545,0.3521825181113625,0.9890046156985368,0.9916690259566268,6.746815780965907,6.767720762262077,3.2694793585028825,3.33819600026552,5.43383221428732,5.5228874310831175,5.72799808315813,5.8072108774449225,4.448025752873446,4.789559560944088,2.0293837776852097,2.110589710299249,7.213994953039007,7.213615694631552
2017-06-16,4.210105973929547,6.650916177433005,3.3994279554752116,11.8317163114295,8.78877676490999,4.293008580776912,6.698424145592961,4.1318848046615555,0.047154316299542615,1.9874875225023176,2.3342067095888237,2.119279928415707,1.6414741029392503,2.076786020181165,2.0254884704477853,0.3338501581595376,1.016197358300595,6.733417753587169,3.261000701560619,5.431262416955576,5.729299270518634,4.450972329938457,2.0086001717619175,7.214712414358507,4.211054540041653,4.2102747750976475,6.64957268179396,6.649326484343186,3.4489272747591,3.3966525906856035,11.8317163114295,11.77518935839682,8.835992011616959,8.858627755411918,4.292576265925531,4.29214352030106,6.707139377491173,6.635988332949764,4.1320931139831085,4.128825598616925,0.04862844137491793,0.04982993505602373,1.9879789008873279,1.985516293333946,2.333470121776336,2.334823988901047,2.123813522692528,2.1344786053714655,1.6436993796916888,1.6405807973931419,2.0811311904304532,2.084969290654679,2.0187335743184964,2.022971970304336,0.3422252060057369,0.33425262621994545,1.0293837699436115,0.9890046156985368,6.826331214424129,6.746815780965907,3.2715554380687997,3.2694793585028825,5.450532385361969,5.43383221428732,5.757369454016923,5.72799808315813,4.420285884941918,4.448025752873446,2.0253058652647704,2.0293837776852097,7.21437586878729,7.213994953039007
2017-06-23,4.210699653993934,6.650720926223789,3.4330285816455355,11.852295256089114,8.745424253247794,4.29344046571197,6.752861357513543,4.131230384240135,0.04726084833898021,1.988112853889745,2.3350828726854984,2.128886814792139,1.6422666294741537,2.0771134334134995,2.030376045120625,0.33122479183874887,1.0008677413719687,6.80287900941374,3.2107497904347895,5.4148697730907145,5.704676329860029,4.409476620806971,1.9590413923210936,7.215049361055705,4.210105973929547,4.211054540041653,6.650916177433005,6.64957268179396,3.3994279554752116,3.4489272747591,11.8317163114295,11.8317163114295,8.78877676490999,8.835992011616959,4.293008580776912,4.292576265925531,6.698424145592961,6.707139377491173,4.1318848046615555,4.1320931139831085,0.047154316299542615,0.04862844137491793,1.9874875225023176,1.9879789008873279,2.3342067095888237,2.333470121776336,2.119279928415707,2.123813522692528,1.6414741029392503,1.6436993796916888,2.076786020181165,2.0811311904304532,2.0254884704477853,2.0187335743184964,0.3338501581595376,0.3422252060057369,1.016197358300595,1.0293837699436115,6.733417753587169,6.826331214424129,3.261000701560619,3.2715554380687997,5.431262416955576,5.450532385361969,5.729299270518634,5.757369454016923,4.450972329938457,4.420285884941918,2.0086001717619175,2.0253058652647704,7.214712414358507,7.21437586878729
2017-06-30,4.210295779646743,6.649660652094176,3.3945584901239827,11.852295256089114,8.887060263922976,4.293871921584917,6.736262095694081,4.128702910174751,0.05848858289717768,1.980730393161848,2.332700648237347,2.117673826744434,1.63225478750273,2.071955597950008,2.0212399123103486,0.36210532792992567,1.048441815405159,6.764061168486127,3.239575711712854,5.427096432549316,5.727075808366115,4.423229485156568,2.161368002234975,7.215370838479621,4.210699653993934,4.210105973929547,6.650720926223789,6.650916177433005,3.4330285816455355,3.3994279554752116,11.852295256089114,11.8317163114295,8.745424253247794,8.78877676490999,4.29344046571197,4.293008580776912,6.752861357513543,6.698424145592961,4.131230384240135,4.1318848046615555,0.04726084833898021,0.047154316299542615,1.988112853889745,1.9874875225023176,2.3350828726854984,2.3342067095888237,2.128886814792139,2.119279928415707,1.6422666294741537,1.6414741029392503,2.0771134334134995,2.076786020181165,2.030376045120625,2.0254884704477853,0.33122479183874887,0.3338501581595376,1.0008677413719687,1.016197358300595,6.80287900941374,6.733417753587169,3.2107497904347895,3.261000701560619,5.4148697730907145,5.431262416955576,5.704676329860029,5.729299270518634,4.409476620806971,4.450972329938457,1.9590413923210936,2.0086001717619175,7.215049361055705,7.214712414358507
2017-07-07,4.211287760513566,6.650042396282619,3.4003445428083037,11.850437592778341,8.86449346998046,4.294302949247423,6.717145426941805,4.132323740040991,0.05784802303442969,1.9823164793551535,2.3332570696032495,2.1180524043674858,1.6323560400587906,2.0617539632071766,2.013724984538461,0.3789426781902408,1.0488300702426288,6.72633611603949,3.216440527301665,5.3867022426966225,5.747733330906915,4.385445393995841,2.1492191126553797,7.2157389882964695,4.210295779646743,4.210699653993934,6.649660652094176,6.650720926223789,3.3945584901239827,3.4330285816455355,11.852295256089114,11.852295256089114,8.887060263922976,8.745424253247794,4.293871921584917,4.29344046571197,6.736262095694081,6.752861357513543,4.128702910174751,4.131230384240135,0.05848858289717768,0.04726084833898021,1.980730393161848,1.988112853889745,2.332700648237347,2.3350828726854984,2.117673826744434,2.128886814792139,1.63225478750273,1.6422666294741537,2.071955597950008,2.0771134334134995,2.0212399123103486,2.030376045120625,0.36210532792992567,0.33122479183874887,1.048441815405159,1.0008677413719687,6.764061168486127,6.80287900941374,3.239575711712854,3.2107497904347895,5.427096432549316,5.4148697730907145,5.727075808366115,5.704676329860029,4.423229485156568,4.409476620806971,2.161368002234975,1.9590413923210936,7.215370838479621,7.215049361055705
2017-07-14,4.212498738194169,6.649986979095369,3.349116215893715,11.881820981448403,8.704089341300017,4.294886967431424,6.745000568067377,4.13409738394517,0.05705486776236275,1.9782261844615336,2.3394019421448324,2.1315843837033954,1.6370892796436218,2.0673312677229596,2.0158783260226842,0.36530074970959275,0.9781805273897922,6.654857900625453,3.2147352417971455,5.357750042051242,5.674937342174875,4.390670212626181,2.214843848047698,7.216117387958707,4.211287760513566,4.210295779646743,6.650042396282619,6.649660652094176,3.4003445428083037,3.3945584901239827,11.850437592778341,11.852295256089114,8.86449346998046,8.887060263922976,4.294302949247423,4.293871921584917,6.717145426941805,6.736262095694081,4.132323740040991,4.128702910174751,0.05784802303442969,0.05848858289717768,1.9823164793551535,1.980730393161848,2.3332570696032495,2.332700648237347,2.1180524043674858,2.117673826744434,1.6323560400587906,1.63225478750273,2.0617539632071766,2.071955597950008,2.013724984538461,2.0212399123103486,0.3789426781902408,0.36210532792992567,1.0488300702426288,1.048441815405159,6.72633611603949,6.764061168486127,3.216440527301665,3.239575711712854,5.3867022426966225,5.427096432549316,5.747733330906915,5.727075808366115,4.385445393995841,4.423229485156568,2.1492191126553797,2.161368002234975,7.2157389882964695,7.215370838479621
2017-07-21,4.213518665427849,6.65097768472941,3.427336774409222,11.905539649044776,8.847067432896834,4.295470201310635,6.789506488649745,4.1337687681384185,0.06553185291996065,1.9728505671341072,2.3417302300970495,2.1376232927183643,1.6323560400587906,2.0764948127889684,2.024110333024103,0.3486942121619152,0.9781805273897922,6.779509667226783,3.241331362817571,5.428852083654035,5.734611834571802,4.423295036567116,2.0293837776852097,7.216469736114769,4.212498738194169,4.211287760513566,6.649986979095369,6.650042396282619,3.349116215893715,3.4003445428083037,11.881820981448403,11.850437592778341,8.704089341300017,8.86449346998046,4.294886967431424,4.294302949247423,6.745000568067377,6.717145426941805,4.13409738394517,4.132323740040991,0.05705486776236275,0.05784802303442969,1.9782261844615336,1.9823164793551535,2.3394019421448324,2.3332570696032495,2.1315843837033954,2.1180524043674858,1.6370892796436218,1.6323560400587906,2.0673312677229596,2.0617539632071766,2.0158783260226842,2.013724984538461,0.36530074970959275,0.3789426781902408,0.9781805273897922,1.0488300702426288,6.654857900625453,6.72633611603949,3.2147352417971455,3.216440527301665,5.357750042051242,5.3867022426966225,5.674937342174875,5.747733330906915,4.390670212626181,4.385445393995841,2.214843848047698,2.1492191126553797,7.216117387958707,7.2157389882964695
2017-07-28,4.215251033272382,6.649849086004065,3.4482037313178333,11.934610537494098,9.117801311225977,4.296052652988789,6.807147915318285,4.1310634133534485,0.06776474028835376,1.9696954210665014,2.3417830544132894,2.1368088833672982,1.6292566422447186,2.0816712960761525,2.0178458601228995,0.35964579918844314,1.0124153731524212,6.757618089005202,3.2169695051698812,5.393060764225561,5.6876065387205985,4.384568446894121,2.0755469613925306,7.216835308460418,4.213518665427849,4.212498738194169,6.65097768472941,6.649986979095369,3.427336774409222,3.349116215893715,11.905539649044776,11.881820981448403,8.847067432896834,8.704089341300017,4.295470201310635,4.294886967431424,6.789506488649745,6.745000568067377,4.1337687681384185,4.13409738394517,0.06553185291996065,0.05705486776236275,1.9728505671341072,1.9782261844615336,2.3417302300970495,2.3394019421448324,2.1376232927183643,2.1315843837033954,1.6323560400587906,1.6370892796436218,2.0764948127889684,2.0673312677229596,2.024110333024103,2.0158783260226842,0.3486942121619152,0.36530074970959275,0.9781805273897922,0.9781805273897922,6.779509667226783,6.654857900625453,3.241331362817571,3.2147352417971455,5.428852083654035,5.357750042051242,5.734611834571802,5.674937342174875,4.423295036567116,4.390670212626181,2.0293837776852097,2.214843848047698,7.216469736114769,7.216117387958707
2017-08-04,4.215592704287196,6.650000979894469,3.459164725035772,11.934610537494098,9.07067089964831,4.2966343245611665,6.883909687242497,4.132902967977494,0.07499746070707687,1.9709973698231638,2.3426616319859037,2.1362347488324374,1.6319508107940874,2.07791270848795,2.0224192584423744,0.3554515124532175,1.001300921458191,6.822178953618718,3.1196760351956576,5.3725290661755505,5.670153973369179,4.390122251506701,2.1172712956557644,7.217186745639952,4.215251033272382,4.213518665427849,6.649849086004065,6.65097768472941,3.4482037313178333,3.427336774409222,11.934610537494098,11.905539649044776,9.117801311225977,8.847067432896834,4.296052652988789,4.295470201310635,6.807147915318285,6.789506488649745,4.1310634133534485,4.1337687681384185,0.06776474028835376,0.06553185291996065,1.9696954210665014,1.9728505671341072,2.3417830544132894,2.3417302300970495,2.1368088833672982,2.1376232927183643,1.6292566422447186,1.6323560400587906,2.0816712960761525,2.0764948127889684,2.0178458601228995,2.024110333024103,0.35964579918844314,0.3486942121619152,1.0124153731524212,0.9781805273897922,6.757618089005202,6.779509667226783,3.2169695051698812,3.241331362817571,5.393060764225561,5.428852083654035,5.6876065387205985,5.734611834571802,4.384568446894121,4.423295036567116,2.0755469613925306,2.0293837776852097,7.216835308460418,7.216469736114769
2017-08-11,4.215611430967489,6.650218420470892,3.562812516969245,11.965311351690435,8.993701350356742,4.297215218114639,6.82011996255419,4.135762160542088,0.07078549684245185,1.9688097124888102,2.336847702110092,2.131523098593664,1.6228354700456271,2.08916300260305,2.027602721618901,0.3402457399982618,1.19061180422251,6.876158468384979,3.2949573771550185,5.453319869250268,5.764167162360033,4.507099919404174,2.285557309007774,7.217532306133834,4.215592704287196,4.215251033272382,6.650000979894469,6.649849086004065,3.459164725035772,3.4482037313178333,11.934610537494098,11.934610537494098,9.07067089964831,9.117801311225977,4.2966343245611665,4.296052652988789,6.883909687242497,6.807147915318285,4.132902967977494,4.1310634133534485,0.07499746070707687,0.06776474028835376,1.9709973698231638,1.9696954210665014,2.3426616319859037,2.3417830544132894,2.1362347488324374,2.1368088833672982,1.6319508107940874,1.6292566422447186,2.07791270848795,2.0816712960761525,2.0224192584423744,2.0178458601228995,0.3554515124532175,0.35964579918844314,1.001300921458191,1.0124153731524212,6.822178953618718,6.757618089005202,3.1196760351956576,3.2169695051698812,5.3725290661755505,5.393060764225561,5.670153973369179,5.6876065387205985,4.390122251506701,4.384568446894121,2.1172712956557644,2.0755469613925306,7.217186745639952,7.216835308460418
2017-08-18,4.217196651585722,6.649614333670498,3.6133523043828584,11.965311351690435,9.064792554856869,4.2977953357277165,6.834943738871214,4.135482491335711,0.06876088570900031,1.9704863502662113,2.3343320892352044,2.1288561301576236,1.62484908106144,2.0874264678732564,2.0282549184027014,0.34123662437135094,1.1541195324865423,6.972410761004113,3.3213161786338996,5.494502447046173,5.76397650540425,4.585449448985846,2.2013971243204513,7.217868716551215,4.215611430967489,4.215592704287196,6.650218420470892,6.650000979894469,3.562812516969245,3.459164725035772,11.965311351690435,11.934610537494098,8.993701350356742,9.07067089964831,4.297215218114639,4.2966343245611665,6.82011996255419,6.883909687242497,4.135762160542088,4.132902967977494,0.07078549684245185,0.07499746070707687,1.9688097124888102,1.9709973698231638,2.336847702110092,2.3426616319859037,2.131523098593664,2.1362347488324374,1.6228354700456271,1.6319508107940874,2.08916300260305,2.07791270848795,2.027602721618901,2.0224192584423744,0.3402457399982618,0.3554515124532175,1.19061180422251,1.001300921458191,6.876158468384979,6.822178953618718,3.2949573771550185,3.1196760351956576,5.453319869250268,5.3725290661755505,5.764167162360033,5.670153973369179,4.507099919404174,4.390122251506701,2.285557309007774,2.1172712956557644,7.217532306133834,7.217186745639952
2017-08-25,4.216736016620581,6.64970832766496,3.6399255421852446,11.948497007448404,8.883082478097952,4.298374679470591,6.649264499999552,4.135339409048808,0.07196279735693678,1.967267081555978,2.337629757675712,2.1311257103961116,1.6226284119087069,2.088986111389227,2.0306492318360823,0.3362595340646787,1.0523090893663714,6.867186775756544,3.314094682173158,5.318416055955801,5.673228323107639,4.550692983024587,2.278753600952829,7.218146724337452,4.217196651585722,4.215611430967489,6.649614333670498,6.650218420470892,3.6133523043828584,3.562812516969245,11.965311351690435,11.965311351690435,9.064792554856869,8.993701350356742,4.2977953357277165,4.297215218114639,6.834943738871214,6.82011996255419,4.135482491335711,4.135762160542088,0.06876088570900031,0.07078549684245185,1.9704863502662113,1.9688097124888102,2.3343320892352044,2.336847702110092,2.1288561301576236,2.131523098593664,1.62484908106144,1.6228354700456271,2.0874264678732564,2.08916300260305,2.0282549184027014,2.027602721618901,0.34123662437135094,0.3402457399982618,1.1541195324865423,1.19061180422251,6.972410761004113,6.876158468384979,3.3213161786338996,3.2949573771550185,5.494502447046173,5.453319869250268,5.76397650540425,5.764167162360033,4.585449448985846,4.507099919404174,2.2013971243204513,2.285557309007774,7.217868716551215,7.217532306133834
2017-09-01,4.217636738980364,6.648590272395051,3.6921283738598856,11.948497007448404,9.086529713314972,4.2989532514051785,6.885492374499509,4.13435563542221,0.0759275349882628,1.96759476124759,2.343415776543035,2.143281935764497,1.6274170550432638,2.100577294378607,2.029593710041962,0.3338501581595376,1.0056094502666042,7.103375744552879,3.212264160395255,5.452813408677854,5.771970167429252,4.576859429707503,2.305351369446624,7.218489224393671,4.216736016620581,4.217196651585722,6.64970832766496,6.649614333670498,3.6399255421852446,3.6133523043828584,11.948497007448404,11.965311351690435,8.883082478097952,9.064792554856869,4.298374679470591,4.2977953357277165,6.649264499999552,6.834943738871214,4.135339409048808,4.135482491335711,0.07196279735693678,0.06876088570900031,1.967267081555978,1.9704863502662113,2.337629757675712,2.3343320892352044,2.1311257103961116,2.1288561301576236,1.6226284119087069,1.62484908106144,2.088986111389227,2.0874264678732564,2.0306492318360823,2.0282549184027014,0.3362595340646787,0.34123662437135094,1.0523090893663714,1.1541195324865423,6.867186775756544,6.972410761004113,3.314094682173158,3.3213161786338996,5.318416055955801,5.494502447046173,5.673228323107639,5.76397650540425,4.550692983024587,4.585449448985846,2.278753600952829,2.2013971243204513,7.218146724337452,7.217868716551215
2017-09-08,4.217622801492122,6.648698921187599,3.6361316890172897,11.965072146069852,9.035589232359811,4.299531053585168,6.904556313524652,4.137240141597452,0.08023178172054232,1.9606134663549812,2.341202176969668,2.1379243957425333,1.6221621995019837,2.10710817409128,2.037235524855744,0.3140780146884826,1.08350261572952,7.047343669921026,3.203325117218934,5.446363165905227,5.782820780152432,4.511214701136388,2.296665190261531,7.2188839300585235,4.217636738980364,4.216736016620581,6.648590272395051,6.64970832766496,3.6921283738598856,3.6399255421852446,11.948497007448404,11.948497007448404,9.086529713314972,8.883082478097952,4.2989532514051785,4.298374679470591,6.885492374499509,6.649264499999552,4.13435563542221,4.135339409048808,0.0759275349882628,0.07196279735693678,1.96759476124759,1.967267081555978,2.343415776543035,2.337629757675712,2.143281935764497,2.1311257103961116,1.6274170550432638,1.6226284119087069,2.100577294378607,2.088986111389227,2.029593710041962,2.0306492318360823,0.3338501581595376,0.3362595340646787,1.0056094502666042,1.0523090893663714,7.103375744552879,6.867186775756544,3.212264160395255,3.314094682173158,5.452813408677854,5.318416055955801,5.771970167429252,5.673228323107639,4.576859429707503,4.550692983024587,2.305351369446624,2.278753600952829,7.218489224393671,7.218146724337452
2017-09-15,4.218330587516806,6.6504215711808135,3.5698138342331873,11.965072146069852,9.128984005042016,4.300108088056062,6.916790769941663,4.138144744179487,0.07633637374980652,1.9631737293590918,2.3479248291734485,2.1434604269973803,1.6291546644171493,2.0987475246015674,2.0299705658185174,0.34281729545049183,1.0073209561807621,6.912716897574973,3.2102278279333203,5.465500333036626,5.804388211123578,4.661282503857652,2.1522883443830563,7.219281553855412,4.217622801492122,4.217636738980364,6.648698921187599,6.648590272395051,3.6361316890172897,3.6921283738598856,11.965072146069852,11.948497007448404,9.035589232359811,9.086529713314972,4.299531053585168,4.2989532514051785,6.904556313524652,6.885492374499509,4.137240141597452,4.13435563542221,0.08023178172054232,0.0759275349882628,1.9606134663549812,1.96759476124759,2.341202176969668,2.343415776543035,2.1379243957425333,2.143281935764497,1.6221621995019837,1.6274170550432638,2.10710817409128,2.100577294378607,2.037235524855744,2.029593710041962,0.3140780146884826,0.3338501581595376,1.08350261572952,1.0056094502666042,7.047343669921026,7.103375744552879,3.203325117218934,3.212264160395255,5.446363165905227,5.452813408677854,5.782820780152432,5.771970167429252,4.511214701136388,4.576859429707503,2.296665190261531,2.305351369446624,7.2188839300585235,7.218489224393671
2017-09-22,4.218247706851381,6.649196173938365,3.556402618231962,12.04273334683302,8.857383698419937,4.300684356855217,6.8821942658556186,4.1373984248733375,0.0772070766390711,1.9645895788621834,2.348360459299128,2.1392053668569027,1.630224413857778,2.0907516821168834,2.0277051009301292,0.3544926167023643,0.9818186140807865,6.827734935085545,3.214186078745614,5.357200878999709,5.711962366736049,4.456214155357989,2.2329961103921536,7.21962872613254,4.218330587516806,4.217622801492122,6.6504215711808135,6.648698921187599,3.5698138342331873,3.6361316890172897,11.965072146069852,11.965072146069852,9.128984005042016,9.035589232359811,4.300108088056062,4.299531053585168,6.916790769941663,6.904556313524652,4.138144744179487,4.137240141597452,0.07633637374980652,0.08023178172054232,1.9631737293590918,1.9606134663549812,2.3479248291734485,2.341202176969668,2.1434604269973803,2.1379243957425333,1.6291546644171493,1.6221621995019837,2.0987475246015674,2.10710817409128,2.0299705658185174,2.037235524855744,0.34281729545049183,0.3140780146884826,1.0073209561807621,1.08350261572952,6.912716897574973,7.047343669921026,3.2102278279333203,3.203325117218934,5.465500333036626,5.446363165905227,5.804388211123578,5.782820780152432,4.661282503857652,4.511214701136388,2.1522883443830563,2.296665190261531,7.219281553855412,7.2188839300585235
2017-09-29,4.2182441492519445,6.64891214100097,3.620426528939824,12.04273334683302,8.858662158450407,4.301259862011896,6.9670661702151975,4.133976175989447,0.07120996873638337,1.968856383158063,2.3514657604780154,2.142592386181445,1.6376898008038696,2.084862145589111,2.022721267927385,0.366609705762781,0.9781805273897922,6.965823104482847,3.17769526854936,5.405581973163033,5.75529388410279,4.4003479979672955,2.230448921378274,7.219977910999149,4.218247706851381,4.218330587516806,6.649196173938365,6.6504215711808135,3.556402618231962,3.5698138342331873,12.04273334683302,11.965072146069852,8.857383698419937,9.128984005042016,4.300684356855217,4.300108088056062,6.8821942658556186,6.916790769941663,4.1373984248733375,4.138144744179487,0.0772070766390711,0.07633637374980652,1.9645895788621834,1.9631737293590918,2.348360459299128,2.3479248291734485,2.1392053668569027,2.1434604269973803,1.630224413857778,1.6291546644171493,2.0907516821168834,2.0987475246015674,2.0277051009301292,2.0299705658185174,0.3544926167023643,0.34281729545049183,0.9818186140807865,1.0073209561807621,6.827734935085545,6.912716897574973,3.214186078745614,3.2102278279333203,5.357200878999709,5.465500333036626,5.711962366736049,5.804388211123578,4.456214155357989,4.661282503857652,2.2329961103921536,2.1522883443830563,7.21962872613254,7.219281553855412
2017-10-06,4.219370582183858,6.649375949205731,3.640674193111215,12.050713483720592,8.863946232071566,4.3018346055473,6.948556726809549,4.1379298345228825,0.06864385225527589,1.9722028525087185,2.3568601207582787,2.1491416990002428,1.6438965962675867,2.0831082660604223,2.019507191259988,0.3747483250391923,0.9845272961758961,6.975170293510301,3.2514606806497137,5.452857804970166,5.785104085608893,4.39417140041513,2.0569048513364727,7.220311125566427,4.2182441492519445,4.218247706851381,6.64891214100097,6.649196173938365,3.620426528939824,3.556402618231962,12.04273334683302,12.04273334683302,8.858662158450407,8.857383698419937,4.301259862011896,4.300684356855217,6.9670661702151975,6.8821942658556186,4.133976175989447,4.1373984248733375,0.07120996873638337,0.0772070766390711,1.968856383158063,1.9645895788621834,2.3514657604780154,2.348360459299128,2.142592386181445,2.1392053668569027,1.6376898008038696,1.630224413857778,2.084862145589111,2.0907516821168834,2.022721267927385,2.0277051009301292,0.366609705762781,0.3544926167023643,0.9781805273897922,0.9818186140807865,6.965823104482847,6.827734935085545,3.17769526854936,3.214186078745614,5.405581973163033,5.357200878999709,5.75529388410279,5.711962366736049,4.4003479979672955,4.456214155357989,2.230448921378274,2.2329961103921536,7.219977910999149,7.21962872613254
